Time1,Time2,,,,,,,,temp_2m,temp_0,BS,humi,w_speed,w_dir,rain,cloud,high,press,GRTL,QRTL,CBFS,DBFS,sunFS,SO2,NO2,PM10,PM2.5,O3,CO
2021/1/5,2021/1/5 12:00,2021/1/5 12:00,17,38,70,30,72,0.9,18.2767,298.996,0.00438489,32.8312,4.17853,17.6334,0,0.149525,722.463,102.056,200.24,32.8052,310.269,589.208,708.008,14.8085,64.2835,45.9584,40.373,68.2921,0.276756
2021/1/5,2021/1/5 13:00,2021/1/5 13:00,15,35,62,35,85,0.9,19.6159,301.577,0.00451005,30.9314,4.17843,15.0074,0,0.122181,933.263,101.984,237.783,37.5333,315.351,654.656,786.652,15.0223,51.2583,43.4497,38.3787,92.9671,0.271661
2021/1/5,2021/1/5 14:00,2021/1/5 14:00,14,32,58,32,96,0.9,20.9088,303.525,0.00468579,29.5407,3.72579,11.4554,0,0.133272,1131.42,101.905,243.411,38.9336,321.22,660.099,793.192,16.207,47.9192,44.3342,39.4693,101.357,0.27745
2021/1/5,2021/1/5 15:00,2021/1/5 15:00,14,31,64,31,121,0.9,21.8343,303.519,0.00475492,28.2269,4.80697,358.966,0,0.138648,1226.9,101.829,246.828,38.7178,325.551,605.653,727.768,16.7695,50.7014,46.0819,41.1694,98.9518,0.284565
2021/1/5,2021/1/5 16:00,2021/1/5 16:00,12,33,80,35,140,0.9,22.3793,302.84,0.00486695,27.8856,4.7455,359.556,0,0.231944,1313.99,101.769,205.718,33.7831,328.76,495.456,595.352,17.3693,61.7367,48.5983,43.63,88.3013,0.297699
2021/1/5,2021/1/5 17:00,2021/1/5 17:00,11,40,75,45,118,1,22.6559,301.053,0.00500956,28.1957,4.95993,359.932,0,0.33436,1315.97,101.751,146.094,26.1879,330.912,339.645,408.126,19.1271,82.1512,52.1393,46.8144,62.888,0.326277
2021/1/5,2021/1/5 18:00,2021/1/5 18:00,12,56,75,37,85,1,22.63,298.476,0.00519897,29.3149,4.64766,13.6535,0,0.446691,1333.49,101.767,67.4941,15.4173,332.603,155.265,186.571,24.6318,93.2097,64.9678,58.0914,45.1901,0.382479
2021/1/5,2021/1/5 19:00,2021/1/5 19:00,13,76,84,40,52,1.1,21.9222,295.341,0.00526539,31.0795,5.44044,13.0617,0,0.459266,776.691,101.822,6.86205,1.1161,332.174,0,0,27.6974,121.455,74.444,66.8511,15.9306,0.420703
2021/1/5,2021/1/5 20:00,2021/1/5 20:00,12,82,91,51,39,1,20.985,293.934,0.0052437,32.8924,5.86415,14.9323,0,0.523638,947.918,101.892,-5.31107,1.07177,329.49,0,0,28.5619,126.352,76.6843,69.4428,3.07724,0.431672
2021/1/5,2021/1/5 21:00,2021/1/5 21:00,11,67,84,45,45,1,19.8416,292.704,0.00516598,34.9065,6.87903,27.5214,0,0.664557,853.091,101.956,-8.8103,1.1119,325.294,0,0,30.1732,123.859,84.8564,77.1806,0.347194,0.449499
2021/1/5,2021/1/5 22:00,2021/1/5 22:00,10,74,75,45,36,1.1,17.8204,290.896,0.00484221,37.3463,5.79792,41.241,0,0.481102,387.276,102.04,-1.97122,0.909927,316.413,0,0,31.2063,119.277,92.124,83.1435,0.620591,0.452894
2021/1/5,2021/1/5 23:00,2021/1/5 23:00,11,82,79,44,26,1.1,16.6999,289.713,0.00444826,36.9349,4.88066,30.8014,0,0.547908,661.253,102.069,-3.08592,0.788616,311.693,0,0,28.7812,114.955,92.6267,84.5119,0.237054,0.434706
2021/1/6,2021/1/6 0:00,2021/1/6 0:00,11,66,78,45,35,1,15.772,288.599,0.00453767,40.0401,4.16499,16.4298,0,0.294653,619.728,102.03,-6.09442,0.617807,304.359,0,0,26.1214,112.971,95.276,85.6237,0.285645,0.419418
2021/1/6,2021/1/6 1:00,2021/1/6 1:00,10,53,66,38,42,0.9,14.9358,287.755,0.00422984,39.4569,3.40066,11.0285,0,0.356446,587.271,102.043,-4.98285,0.510853,300.687,0,0,27.4508,97.9639,95.9236,86.5798,4.24258,0.417262
2021/1/6,2021/1/6 2:00,2021/1/6 2:00,10,47,59,34,47,0.9,14.0215,286.847,0.00394814,39.1467,3.8357,6.67197,0,0.34669,568.691,102.052,-5.63038,0.545984,296.909,0,0,27.4949,81.1505,100.754,91.5896,11.5515,0.424535
2021/1/6,2021/1/6 3:00,2021/1/6 3:00,10,45,59,35,50,0.9,13.2786,286.078,0.00387516,40.3893,3.8998,5.2439,0,0.293651,578.715,102.067,-6.16506,0.513817,293.95,0,0,24.643,73.0473,105.193,95.9317,16.7521,0.423734
2021/1/6,2021/1/6 4:00,2021/1/6 4:00,9,41,58,32,52,0.8,12.6086,285.377,0.00386066,42.107,4.08134,6.50003,0,0.277532,581.327,102.101,-7.03701,0.489757,291.487,0,0,22.4368,70.5825,110.835,100.939,18.8403,0.428714
2021/1/6,2021/1/6 5:00,2021/1/6 5:00,10,31,49,27,62,0.8,11.9883,284.724,0.00385306,43.8365,3.84502,6.74808,0,0.304459,567.193,102.136,-7.10618,0.428385,289.462,0,0,21.6211,76.4336,120.045,108.401,13.1265,0.438223
2021/1/6,2021/1/6 6:00,2021/1/6 6:00,10,34,50,30,58,0.8,11.4197,284.116,0.00385927,45.6468,3.8174,6.84512,0,0.396556,549.361,102.169,-7.67662,0.388889,287.685,0,0,21.5043,91.696,133.615,118.642,2.30078,0.474086
2021/1/6,2021/1/6 7:00,2021/1/6 7:00,10,43,50,29,49,0.8,10.9542,283.619,0.00388128,47.3985,3.54986,6.21005,0,0.35892,507.748,102.201,-7.49129,0.332695,286.351,0,0,22.0143,100.076,144.831,126.59,1.00269,0.534114
2021/1/6,2021/1/6 8:00,2021/1/6 8:00,11,44,62,32,50,0.9,11.4086,285.449,0.00394959,46.7789,3.99617,11.4326,0,0.287845,134.068,102.23,18.8912,6.58533,285.934,117.668,141.393,21.9763,100.622,141.778,127.146,5.52273,0.554437
2021/1/6,2021/1/6 9:00,2021/1/6 9:00,12,39,63,33,57,1,11.4086,285.449,0.00394959,46.7789,3.99617,11.4326,0,0.287845,134.068,102.23,18.8912,6.58533,285.934,117.668,141.393,22.2722,96.8554,124.391,113.553,11.1741,0.521018
2021/1/6,2021/1/6 10:00,2021/1/6 10:00,14,42,65,41,60,1,12.5761,289.231,0.00405273,44.3645,4.52009,21.7342,0,0.2256,367.417,102.25,90.3032,15.0842,287.751,306.734,368.58,21.6046,90.4739,109,99.7991,19.8227,0.487091
2021/1/6,2021/1/6 11:00,2021/1/6 11:00,15,48,72,40,65,1,13.9022,293.085,0.0041765,41.8125,4.32186,29.652,0,0.255779,557.29,102.221,160.09,22.6632,290.968,471.371,566.412,18.2447,76.5339,94.7656,86.8621,35.7872,0.424924
2021/1/6,2021/1/6 12:00,2021/1/6 12:00,15,43,74,48,85,1,15.5858,296.701,0.00438845,39.2455,4.16065,29.4766,0,0.144355,810.157,102.137,214.093,29.3456,295.667,592.583,712.064,16.7285,72.9854,88.9544,81.6818,44.387,0.400747
2021/1/6,2021/1/6 13:00,2021/1/6 13:00,15,39,74,52,99,1,17.0394,299.467,0.00460121,37.3475,4.00084,36.7319,0,0.0530594,971.139,102.031,249.057,33.8496,300.758,659.165,792.071,16.5863,77.2162,86.163,79.2014,45.8017,0.396829
2021/1/6,2021/1/6 14:00,2021/1/6 14:00,15,40,78,51,108,1,18.0005,301.208,0.00480725,36.6038,3.53309,50.3755,0,0,1120.5,101.934,257.392,34.9548,304.95,665.424,799.591,16.2166,83.0492,84.5738,77.7041,45.8445,0.392055
2021/1/6,2021/1/6 15:00,2021/1/6 15:00,13,42,84,47,109,1,18.8407,301.782,0.00490972,35.3593,3.31293,47.2291,0,0,1294.55,101.842,242.406,33.4606,308.779,611.208,734.444,15.6255,91.9349,81.4842,74.9306,40.2023,0.38917
2021/1/6,2021/1/6 16:00,2021/1/6 16:00,12,46,84,50,106,1,19.4205,301.287,0.00501315,34.7428,2.93454,53.9543,0,0,1305.01,101.763,200.253,28.682,311.839,500.946,601.95,13.9631,97.1993,77.8505,71.4572,42.1371,0.37815
2021/1/6,2021/1/6 17:00,2021/1/6 17:00,10,52,80,49,95,1.1,19.9064,299.677,0.00510851,34.2896,2.67377,59.8135,0,0,1482.84,101.712,138.987,21.4254,314.82,344.636,414.124,13.4937,112.648,84.1473,76.4181,34.9509,0.392118
2021/1/6,2021/1/6 18:00,2021/1/6 18:00,12,68,104,53,80,1.2,20.1175,296.903,0.00503478,33.3375,2.7768,2.25974,0,0,1497.65,101.714,69.6906,12.4299,317.176,158.908,190.948,16.8759,142.432,82.3843,73.1626,0.154776,0.485713
2021/1/6,2021/1/6 19:00,2021/1/6 19:00,14,72,102,69,62,1.2,19.7702,293.609,0.00511225,34.6336,2.65135,33.9136,0,0.13564,1364.82,101.756,10.2698,0.680414,317.85,0,0,15.4655,139.255,102.917,89.4956,0.665396,0.508905
2021/1/6,2021/1/6 20:00,2021/1/6 20:00,13,80,109,72,42,1.2,19.0786,292.266,0.00540231,38.2979,3.23651,52.5092,0,0.371352,693.265,101.811,0.572529,0.60101,318.411,0,0,12.9343,131.105,98.8782,87.195,0.655951,0.417958
2021/1/6,2021/1/6 21:00,2021/1/6 21:00,12,74,102,70,34,1.2,18.6172,291.388,0.0052079,38.0597,3.43679,12.6622,0,0.474906,678.443,101.852,-5.57268,0.552168,318.082,0,0,19.0636,136.909,101.338,89.2289,0.000133639,0.508456
2021/1/6,2021/1/6 22:00,2021/1/6 22:00,12,79,103,69,29,1.2,17.7111,290.392,0.00542532,42.0729,3.60609,23.7711,0,0.411957,554.511,101.872,-7.24322,0.511601,316.944,0,0,18.1184,119.896,86.9349,79.3246,0.0825461,0.472664
2021/1/6,2021/1/6 23:00,2021/1/6 23:00,11,100,104,74,11,1.2,15.7912,288.899,0.00548898,48.3193,5.80703,40.5529,0,0.387418,302.335,101.919,-1.14135,0.658796,311.279,0,0,18.7947,108.428,87.0153,80.1741,3.76773,0.465882
2021/1/7,2021/1/7 0:00,2021/1/7 0:00,11,99,96,72,10,1.2,14.7614,287.806,0.00549961,51.8542,5.48541,39.1616,0,0.462567,507.991,101.954,-2.69404,0.556468,307.443,0,0,17.8173,106.326,91.3637,83.9606,4.19453,0.447657
2021/1/7,2021/1/7 1:00,2021/1/7 1:00,11,83,99,66,21,1.1,14.1437,287.113,0.00533167,52.3977,4.68853,32.6317,0,0.505128,434.027,101.981,-3.92319,0.474585,305.324,0,0,18.2042,92.2446,93.239,85.5467,12.0579,0.422829
2021/1/7,2021/1/7 2:00,2021/1/7 2:00,12,81,97,64,20,1.1,13.6601,286.551,0.0053223,54.0387,3.37247,14.7899,0,0.481037,489.587,102.007,-3.94363,0.327363,303.915,0,0,17.6631,96.1428,100.464,91.6247,4.98343,0.424127
2021/1/7,2021/1/7 3:00,2021/1/7 3:00,12,47,97,63,46,1.1,12.9611,285.852,0.00516794,55.0059,3.91666,15.6649,0,0.475827,487.374,102.033,-4.66952,0.35638,301.849,0,0,17.3532,94.322,106.05,96.7359,1.59006,0.433824
2021/1/7,2021/1/7 4:00,2021/1/7 4:00,11,23,76,63,66,1,12.3809,285.27,0.00507914,56.2411,3.42487,14.83,0,0.46475,515.086,102.079,-4.04856,0.294164,300.146,0,0,17.8103,88.5961,111.172,101.409,0.762619,0.446866
2021/1/7,2021/1/7 5:00,2021/1/7 5:00,11,38,76,61,42,1.1,11.8278,284.672,0.00501272,57.6434,3.63567,12.9667,0,0.469706,529.357,102.119,-5.04418,0.284003,298.175,0,0,18.0178,84.2498,118.304,107.312,0.193767,0.467756
2021/1/7,2021/1/7 6:00,2021/1/7 6:00,10,39,77,62,39,1,11.3148,284.115,0.0049534,59.0057,3.77687,9.23538,0,0.520555,545.506,102.167,-5.9776,0.268645,296.227,0,0,18.0045,85.0623,131.602,117.453,0.0208936,0.511804
2021/1/7,2021/1/7 7:00,2021/1/7 7:00,10,40,69,56,35,1.1,10.8461,283.604,0.00489404,60.2152,4.20397,7.46262,0,0.554968,563.158,102.214,-7.48771,0.274071,294.482,0,0,18.4379,88.0275,134.868,119.944,0.895266,0.545898
2021/1/7,2021/1/7 8:00,2021/1/7 8:00,9,38,75,63,35,1.1,11.1883,285.289,0.00485484,58.384,5.13784,12.0355,0,0.584989,205.915,102.259,24.757,5.87221,293.373,115.08,138.283,18.6138,86.9136,119.898,109.151,5.44397,0.549408
2021/1/7,2021/1/7 9:00,2021/1/7 9:00,8,32,76,62,39,1.1,11.1883,285.289,0.00485484,58.384,5.13784,12.0355,0,0.584989,205.915,102.259,24.757,5.87221,293.373,115.08,138.283,18.7499,79.4675,95.8535,87.691,11.3008,0.519432
2021/1/7,2021/1/7 10:00,2021/1/7 10:00,8,29,74,60,41,1.1,12.1056,288.555,0.00482008,54.49,5.86198,21.3506,0,0.520566,466.999,102.293,101.913,13.8558,294.07,299.688,360.113,17.6144,67.2539,76.6264,70.2127,24.7739,0.467941
2021/1/7,2021/1/7 11:00,2021/1/7 11:00,9,28,75,62,40,1.2,13.3162,291.988,0.00479309,49.9379,5.8454,25.2777,0,0.532585,716.451,102.284,176.846,21.4472,296.714,462.443,555.684,15.4884,56.0344,69.3685,63.9353,42.9805,0.424688
2021/1/7,2021/1/7 12:00,2021/1/7 12:00,9,26,49,58,43,1.2,14.8767,295.248,0.00481324,45.1547,5.78052,23.554,0,0.53395,952.176,102.218,234.541,28.3473,301.089,582.45,699.887,14.2324,52.569,68.6194,63.5342,54.9713,0.410871
2021/1/7,2021/1/7 13:00,2021/1/7 13:00,9,23,58,45,48,1.2,16.3483,297.83,0.00486125,41.3343,5.66359,19.2103,0,0.549997,1279.32,102.128,270.404,33.2894,305.872,648.871,779.701,12.9439,49.1573,67.1333,62.3672,67.5741,0.4012
2021/1/7,2021/1/7 14:00,2021/1/7 14:00,8,27,63,41,39,1.2,17.4738,299.3,0.00486464,38.3825,5.79668,14.2106,0,0.584451,1455.27,102.047,286.173,35.5631,309.915,655.909,788.157,12.3074,49.1258,66.1455,61.3835,75.104,0.394053
2021/1/7,2021/1/7 15:00,2021/1/7 15:00,7,30,58,38,32,1.2,18.041,299.404,0.00478093,36.3226,6.069,14.5496,0,0.677353,1473.6,101.976,276.791,34.573,311.679,603.179,724.796,12.8013,55.1777,64.8269,60.011,72.1519,0.397923
2021/1/7,2021/1/7 16:00,2021/1/7 16:00,7,32,54,26,28,1.2,18.3897,298.48,0.00468556,34.779,6.45641,15.3573,0,0.820291,1609.62,101.924,239.842,30.8033,312.73,495.152,594.988,14.6529,64.6667,62.7943,57.9541,58.8794,0.41693
2021/1/7,2021/1/7 17:00,2021/1/7 17:00,7,34,52,29,24,1.1,17.9629,295.21,0.00448604,34.2375,7.00839,15.7569,0,0.9065,1478.61,101.921,144.502,19.1101,372.711,194.835,234.119,17.158,75.0869,61.5508,56.6679,41.4303,0.449967
2021/1/7,2021/1/7 18:00,2021/1/7 18:00,6,34,48,25,20,1.1,16.6557,292.07,0.00413316,34.3975,7.90835,14.2498,0,0.822329,986.625,102.008,85.3842,10.1324,368.842,60.1576,72.287,19.2441,84.6309,62.4777,57.4127,25.0406,0.472856
2021/1/7,2021/1/7 19:00,2021/1/7 19:00,6,28,36,22,27,1,15.1376,289.745,0.00376406,34.6663,8.55151,14.2369,0,0.787868,790.336,102.106,58.0414,1.28208,364.136,0,0,20.832,89.6597,69.5177,64.097,12.906,0.475516
2021/1/7,2021/1/7 20:00,2021/1/7 20:00,6,24,35,22,29,1,13.1325,287.706,0.00324301,34.1903,9.17627,18.1172,0,0.739276,684.878,102.233,60.5608,1.21922,358.038,0,0,22.3045,89.4464,73.0656,67.7439,6.5359,0.473594
2021/1/7,2021/1/7 21:00,2021/1/7 21:00,6,22,30,21,32,0.9,11.2273,285.868,0.0027772,33.3398,9.25692,17.45,0,0.783152,575.692,102.349,64.3766,1.12695,352.234,0,0,23.4206,89.0509,73.4229,68.2071,2.13653,0.471802
2021/1/7,2021/1/7 22:00,2021/1/7 22:00,6,19,24,25,36,0.9,10.0742,284.707,0.00257089,33.4137,8.4203,17.7938,0,0.872784,528.7,102.427,59.3522,1.00905,347.824,0,0,23.6391,84.5281,68.3399,63.5989,2.62974,0.458448
2021/1/7,2021/1/7 23:00,2021/1/7 23:00,6,18,26,23,38,0.9,9.24139,283.846,0.0024839,34.1911,7.91396,17.0949,0,0.820199,504.074,102.454,55.3957,0.921689,345.137,0,0,23.0159,76.063,62.9623,58.9936,7.45883,0.439785
2021/1/8,2021/1/8 0:00,2021/1/8 0:00,6,18,29,21,38,0.9,8.55566,282.837,0.00298354,43.0504,7.58619,11.3532,0,0.856573,522.247,102.439,41.374,0.747685,344.722,0,0,22.3443,52.1393,60.924,56.7994,25.7344,0.43166
2021/1/8,2021/1/8 1:00,2021/1/8 1:00,6,16,28,29,43,0.9,8.19269,282.413,0.00295412,43.72,7.44994,11.4721,0,0.906588,500.147,102.463,38.5105,0.712049,342.662,0,0,21,43.8804,58.5596,54.6023,32.7611,0.414491
2021/1/8,2021/1/8 2:00,2021/1/8 2:00,6,15,25,30,45,1,7.845,282.031,0.00289633,43.9217,7.2073,11.7612,0,0.839535,503.963,102.488,36.2689,0.681328,341.601,0,0,19.8939,41.6,55.5702,51.7224,34.0617,0.402558
2021/1/8,2021/1/8 3:00,2021/1/8 3:00,5,14,24,27,48,1,7.48798,281.632,0.00280766,43.6605,7.26115,10.7624,0,0.850765,466.622,102.52,35.0203,0.66697,340.152,0,0,18.9259,42.1194,52.9301,49.2418,32.4574,0.394003
2021/1/8,2021/1/8 4:00,2021/1/8 4:00,5,14,19,29,49,1,7.12042,281.215,0.00268764,42.8936,7.34928,9.57938,0,0.892932,449.107,102.558,33.6146,0.656828,337.524,0,0,17.853,42.2547,51.5009,47.9104,32.1592,0.386252
2021/1/8,2021/1/8 5:00,2021/1/8 5:00,6,15,24,34,48,1,6.7565,280.817,0.00259437,42.4869,7.27381,9.46582,0,0.898276,448.308,102.597,32.1608,0.637727,335.663,0,0,16.9666,43.9169,54.3401,50.2795,31.6399,0.385199
2021/1/8,2021/1/8 6:00,2021/1/8 6:00,6,16,28,32,48,1,6.37057,280.428,0.00258678,43.5368,7.12464,9.95004,0,0.895315,443.251,102.63,31.5354,0.602487,334.794,0,0,16.734,58.5729,61.2482,56.0542,19.4673,0.404243
2021/1/8,2021/1/8 7:00,2021/1/8 7:00,6,19,38,28,46,1,6.05042,280.089,0.00256188,44.1094,7.03051,9.34329,0,0.890642,437.629,102.659,30.5336,0.577742,334.111,0,0,17.0662,75.9515,64.359,58.5175,5.57799,0.431618
2021/1/8,2021/1/8 8:00,2021/1/8 8:00,7,20,32,30,48,1,5.93259,280.23,0.00245591,42.647,6.90576,9.86957,0,0.877872,447.471,102.685,39.19,2.43599,333.713,28.9296,34.7626,17.0481,73.4121,63.0138,57.1385,10.1207,0.436572
2021/1/8,2021/1/8 9:00,2021/1/8 9:00,7,19,39,28,50,1,5.93259,280.23,0.00245591,42.647,6.90576,9.86957,0,0.877872,447.471,102.685,39.19,2.43599,333.713,28.9296,34.7626,16.3562,67.1567,60.0731,54.4416,18.9659,0.423747
2021/1/8,2021/1/8 10:00,2021/1/8 10:00,8,21,42,32,47,1,6.11423,281.239,0.00237673,40.759,6.86594,10.2192,0,0.84871,502.665,102.71,68.4842,5.77742,334.464,100.333,120.563,14.8394,59.3365,55.5073,50.5055,31.7112,0.396423
2021/1/8,2021/1/8 11:00,2021/1/8 11:00,8,21,49,29,47,1,6.64148,282.787,0.00231957,38.3366,6.88138,10.6426,0,0.909846,605.506,102.712,106.109,9.34545,336.33,186.435,224.025,13.1885,51.6546,53.0464,48.4372,44.7851,0.369622
2021/1/8,2021/1/8 12:00,2021/1/8 12:00,8,22,52,28,46,1,7.56619,285.144,0.00229908,35.6094,6.86328,11.7249,0,0.869998,713.352,102.667,159.793,14.2953,337.509,306.531,368.336,11.8057,44.8784,51.5475,47.2308,56.1369,0.351134
2021/1/8,2021/1/8 13:00,2021/1/8 13:00,8,21,64,35,47,1,8.81113,287.921,0.00230482,32.7282,6.61821,12.4914,0,0.802145,813.219,102.602,213.133,19.8814,340.245,427.318,513.477,10.8305,44.3407,50.3333,46.0003,60.8181,0.341177
2021/1/8,2021/1/8 14:00,2021/1/8 14:00,8,23,57,38,41,1,10.3612,290.978,0.00241273,30.7778,6.24166,15.4756,0,0.792048,944.798,102.522,260.257,25.6198,343.227,533.86,641.501,10.2254,48.2932,48.4349,44.1341,63.7639,0.332133
2021/1/8,2021/1/8 15:00,2021/1/8 15:00,7,25,59,41,38,1,11.9093,292.326,0.00242016,27.7637,6.13879,18.0098,0,0.809525,1157.38,102.433,249.025,26.7219,347.266,492.224,591.47,10.0186,51.2885,40.782,36.7913,65.8958,0.326213
2021/1/8,2021/1/8 16:00,2021/1/8 16:00,8,26,52,30,37,1,12.9395,291.553,0.00242757,25.9616,6.3131,15.611,0,0.875242,1286.04,102.366,185.81,22.2893,352.257,333.277,400.475,10.2701,56.0622,41.553,37.6158,60.1859,0.322191
2021/1/8,2021/1/8 17:00,2021/1/8 17:00,8,30,48,38,31,1.1,13.0762,289.64,0.00237229,25.1322,6.78244,10.843,0,0.856916,1279.7,102.341,118.258,16.0433,353.832,177.811,213.663,10.653,63.1509,47.0444,42.7337,49.1806,0.315827
2021/1/8,2021/1/8 18:00,2021/1/8 18:00,8,27,51,39,32,1.1,12.6247,287.699,0.00222917,24.3496,7.19315,9.24026,0,0.835643,976.572,102.362,67.8354,9.60114,353.257,68.9582,82.8621,11.3317,73.2548,45.3781,40.9857,35.0873,0.308818
2021/1/8,2021/1/8 19:00,2021/1/8 19:00,8,23,37,37,37,1,11.6929,285.85,0.00201801,23.4899,7.77186,11.7804,0,0.881268,779.495,102.424,37.1155,1.17427,350.855,0,0,12.5209,84.4361,42.2107,38.0264,21.5137,0.304205
2021/1/8,2021/1/8 20:00,2021/1/8 20:00,8,23,39,30,36,1,10.5542,284.605,0.00176149,22.1716,8.19211,15.8762,0,0.892955,675.269,102.501,34.8088,1.14804,347.521,0,0,13.5372,95.4321,41.6914,37.5193,8.91231,0.30918
2021/1/8,2021/1/8 21:00,2021/1/8 21:00,8,25,42,32,34,1,9.2767,283.388,0.00143517,19.7294,8.07613,19.9579,0,0.916674,550.223,102.567,36.8759,1.08967,343.576,0,0,14.3191,98.2937,42.6727,38.3018,2.50518,0.311395
2021/1/8,2021/1/8 22:00,2021/1/8 22:00,7,27,43,28,31,1,8.36771,282.517,0.0012534,18.3542,7.38535,21.0703,0,0.913247,536.703,102.615,35.6541,1.00169,340.874,0,0,14.9168,94.6313,42.077,37.9724,1.37801,0.304184
2021/1/8,2021/1/8 23:00,2021/1/8 23:00,8,27,45,28,31,1,7.72229,281.884,0.00115662,17.7138,6.65882,19.3253,0,0.88873,489.922,102.626,33.1852,0.919452,338.794,0,0,15.2411,89.82,39.1022,35.6192,2.26609,0.291217
2021/1/9,2021/1/9 0:00,2021/1/9 0:00,9,31,52,30,27,1,7.45346,281.599,0.00096879,15.1068,5.16515,22.8224,0,0.872338,451.673,102.557,26.4725,0.808905,336.727,0,0,12.736,90.8665,34.8887,32.0161,4.41161,0.268981
2021/1/9,2021/1/9 1:00,2021/1/9 1:00,9,27,48,31,34,1,7.20877,281.288,0.000902302,14.3101,5.30007,19.2534,0,0.983054,405.197,102.545,25.154,0.805645,335.706,0,0,12.6425,83.662,32.38,29.6265,7.76146,0.251917
2021/1/9,2021/1/9 2:00,2021/1/9 2:00,8,21,49,28,42,0.9,6.82376,280.921,0.000874325,14.2426,5.01186,15.3212,0,0.892588,344.07,102.535,24.5501,0.763905,334.66,0,0,12.443,74.3549,30.3853,27.748,13.6809,0.241246
2021/1/9,2021/1/9 3:00,2021/1/9 3:00,8,18,41,19,45,0.9,6.55286,280.607,0.000830848,13.7922,5.24428,13.4527,0,0.935744,320.382,102.527,24.2739,0.763951,334.408,0,0,12.0653,69.549,28.7818,26.2407,16.5788,0.236154
2021/1/9,2021/1/9 4:00,2021/1/9 4:00,8,20,36,18,42,0.9,6.3367,280.343,0.00078118,13.1668,5.1373,11.8852,0,0.862076,305.582,102.537,22.5573,0.745875,333.21,0,0,11.3597,68.4197,27.6481,25.2802,17.1247,0.232842
2021/1/9,2021/1/9 5:00,2021/1/9 5:00,8,20,34,18,42,0.9,6.16412,280.124,0.00073531,12.5458,5.16585,11.4248,0,0.80046,274.85,102.547,21.4084,0.740369,333.093,0,0,10.4981,74.009,27.7479,25.2039,13.4382,0.235555
2021/1/9,2021/1/9 6:00,2021/1/9 6:00,8,22,28,14,40,0.9,5.98416,279.908,0.000702732,12.1443,5.18629,10.5856,0,0.753492,261.697,102.563,20.4992,0.732079,332.768,0,0,9.83396,86.7026,30.1077,27.0939,5.17307,0.258603
2021/1/9,2021/1/9 7:00,2021/1/9 7:00,8,25,27,13,39,0.9,5.76282,279.659,0.000676262,11.8722,5.27231,10.1329,0,0.917564,251.759,102.581,20.0261,0.723392,331.728,0,0,9.63937,96.5454,33.9905,30.1125,1.79784,0.29535
2021/1/9,2021/1/9 8:00,2021/1/9 8:00,8,22,28,15,42,0.9,5.53848,279.885,0.000666131,11.8821,5.46558,11.3,0,0.692116,257.276,102.595,33.7919,6.5581,256.427,118.964,142.951,9.79122,92.6443,34.273,30.2416,10.5073,0.301417
2021/1/9,2021/1/9 9:00,2021/1/9 9:00,7,21,39,10,46,0.8,5.53848,279.885,0.000666131,11.8821,5.46558,11.3,0,0.692116,257.276,102.595,33.7919,6.5581,256.427,118.964,142.951,10.4323,87.5924,32.03,28.2513,17.2741,0.294158
2021/1/9,2021/1/9 10:00,2021/1/9 10:00,7,25,49,8,42,0.8,6.37323,283.155,0.000663599,11.1639,5.41535,18.431,0,0.663356,429.965,102.606,108.949,13.4701,257.266,311.436,374.23,10.9545,75.0273,28.2124,25.356,28.4337,0.271465
2021/1/9,2021/1/9 11:00,2021/1/9 11:00,7,31,44,10,37,0.8,7.69415,286.728,0.000647371,9.93027,5.50807,26.232,0,0.635093,588.881,102.588,185.752,20.4108,259.914,479.009,575.59,9.52536,60.3609,26.4128,23.6479,41.8407,0.240953
2021/1/9,2021/1/9 12:00,2021/1/9 12:00,8,27,52,12,43,0.8,9.26944,290.124,0.000703894,9.6766,5.32628,21.6769,0,0.585091,747.15,102.518,243.723,26.696,263.248,602.709,724.232,8.27934,48.9377,22.8324,20.2541,54.9556,0.224361
2021/1/9,2021/1/9 13:00,2021/1/9 13:00,7,27,58,11,46,0.8,10.912,293.031,0.000774976,9.51248,4.94661,22.0668,0,0.53458,936.031,102.427,275.295,31.4727,267.342,671.284,806.633,7.91571,48.4794,20.0857,17.729,57.768,0.225705
2021/1/9,2021/1/9 14:00,2021/1/9 14:00,7,26,53,13,49,0.7,12.5901,295.029,0.000867687,9.49668,4.8806,30.4522,0,0.447849,1253.71,102.327,283.544,34.3298,271.9,679.114,816.042,7.97558,55.2599,19.9826,17.4539,52.6693,0.233251
2021/1/9,2021/1/9 15:00,2021/1/9 15:00,6,29,55,12,45,0.7,13.6926,295.655,0.000963087,9.78035,4.94347,36.0654,0,0.478885,1301.55,102.244,268.331,33.9132,275.902,625.382,751.476,8.11265,65.2705,21.2639,18.5612,44.3657,0.241639
2021/1/9,2021/1/9 16:00,2021/1/9 16:00,6,36,49,11,40,0.8,14.3641,295.43,0.00108707,10.5465,4.2265,38.4657,0,0.555378,1444.78,102.164,217.762,29.6132,279.088,514.936,618.761,8.70693,83.2361,22.9617,20.1558,28.2089,0.250971
2021/1/9,2021/1/9 17:00,2021/1/9 17:00,8,42,41,15,35,0.8,14.8051,293.972,0.00121847,11.4745,3.8445,48.6546,0,0.601865,1451.9,102.123,151.075,22.8996,281.416,357.457,429.53,9.55004,104.26,24.6077,21.8572,8.9875,0.259677
