,Time1,Time2,temp_2m,temp_0,BS,humi,w_speed,w_dir,rain,cloud,high,press,GRTL,QRTL,CBFS,DBFS,sunFS,SO2,NO2,PM10,PM2.5,O3,CO
25564,2020/7/26,2020/7/26 4:00,29.3307,303.775,0.0168805,61.6481,1.60845,195.723,0,0.735388,199.824,100.43,14.9721,1.18821,443.63,0,0,2.77548,18.2831,15.3899,10.5634,38.492,0.164271
25565,2020/7/26,2020/7/26 5:00,29.1228,303.232,0.017096,63.2603,0.91749,193.169,0,0.727784,191.191,100.455,11.1263,1.00851,442.212,0,0,2.74296,20.1112,21.4393,13.66,34.7945,0.166509
25566,2020/7/26,2020/7/26 6:00,28.9368,302.891,0.0173424,64.9335,0.765785,188.188,0,0.589331,174.739,100.481,9.33697,0.89825,439.632,0,0,3.22132,22.8228,28.3813,17.4063,30.3599,0.179528
25567,2020/7/26,2020/7/26 7:00,29.234,305.088,0.0177264,65.1795,1.63919,181.957,0,0.806548,278.283,100.509,35.6302,10.2749,434.555,124.519,149.626,3.74524,19.1835,23.626,14.9482,35.6986,0.18309
25568,2020/7/26,2020/7/26 8:00,30.3047,309.178,0.0177676,61.153,1.80291,203.75,0,0.698464,458.495,100.514,92.8456,22.676,436.525,323.163,388.321,2.70108,14.1901,15.7712,10.9816,48.6109,0.153512
25569,2020/7/26,2020/7/26 9:00,30.3047,309.178,0.0177676,61.153,1.80291,203.75,0,0.698464,458.495,100.514,92.8456,22.676,436.525,323.163,388.321,2.32699,8.19655,15.0309,11.4362,81.5891,0.130987
25570,2020/7/26,2020/7/26 10:00,31.6246,313.383,0.0180191,57.1798,2.07797,200.063,0,0.436024,765.924,100.507,162.146,35.288,440.014,512.883,616.294,1.77268,4.2238,18.9502,15.491,106.264,0.124199
25571,2020/7/26,2020/7/26 11:00,32.9461,317.088,0.0182619,53.4286,2.62002,226.444,0,0.188156,960.538,100.472,236.909,47.3179,444.038,679.485,816.487,1.32471,3.00392,21.0376,17.9285,109.835,0.116575
25572,2020/7/26,2020/7/26 12:00,34.0983,319.883,0.0183888,50.1221,3.04399,225.593,0,0.0505218,1415.41,100.416,297.881,56.3569,449.117,793.909,953.982,1.19467,3.16215,22.1537,19.5129,118.63,0.12184
25573,2020/7/26,2020/7/26 13:00,35.0043,321.855,0.0180978,46.6489,3.34301,228.313,0,0.0257862,1629.58,100.339,340.426,62.3177,451.986,859.468,1032.76,1.30276,3.75149,15.8062,14.0058,140.289,0.135004
25574,2020/7/26,2020/7/26 14:00,35.6042,318.869,0.0181132,44.9867,3.03185,230.489,0.192827,0.34,1829.44,100.266,228.888,43.3495,486.201,467.835,562.163,1.02917,3.66619,12.3867,10.9465,144.128,0.128862
25575,2020/7/26,2020/7/26 15:00,36.2514,322.421,0.0177355,42.3261,3.79303,206.375,0.857236,0.0273105,1869.43,100.198,337.622,64.0602,462.561,796.739,957.383,0.582694,4.06492,9.46436,8.21871,132.688,0.119351
25576,2020/7/26,2020/7/26 16:00,36.6205,322.08,0.0178893,41.7193,3.35063,222.288,0.0287523,0.0117767,2000.22,100.126,300.151,55.8171,466.847,683.041,820.76,0.543039,4.65192,7.29072,6.06173,131.247,0.119791
25577,2020/7/26,2020/7/26 17:00,36.6639,319.879,0.0178809,41.5895,3.61376,237.532,0.183834,0,1878.57,100.123,244.28,46.2923,468.018,506.79,608.973,0.539799,5.52335,7.25047,5.65313,130.388,0.123022
25578,2020/7/26,2020/7/26 18:00,36.8396,316.928,0.0172234,39.6412,3.45565,231.762,0,0,1840.36,100.133,154.824,28.8745,468.502,269.073,323.326,0.688525,6.75643,9.35549,6.98248,130.428,0.126664
25579,2020/7/26,2020/7/26 19:00,36.7774,315.276,0.0172633,39.8922,2.66219,222.945,0.00477433,0,1777.19,100.156,100.815,21.0796,467.012,171.897,206.556,0.833242,8.31522,11.0433,7.73804,126.584,0.137452
25580,2020/7/26,2020/7/26 20:00,36.4827,312.485,0.0173584,40.8436,2.41185,232.849,0,0.110539,1230.06,100.181,45.4566,6.5044,467.48,18.5065,22.2379,1.5061,10.8509,13.111,9.6854,112.96,0.150035
25581,2020/7/26,2020/7/26 21:00,36.2335,311.241,0.0171079,40.887,2.07994,235.843,0,0.311464,671.787,100.232,25.2189,1.6596,462.1,0,0,4.41352,24.4561,15.1513,11.2306,42.8228,0.256578
25582,2020/7/26,2020/7/26 22:00,33.6844,308.588,0.0175867,49.1016,6.15817,199.702,0,0.533232,440.734,100.305,49.9837,2.19167,455.238,0,0,5.51634,26.0109,13.2396,9.48759,29.7545,0.255866
25583,2020/7/26,2020/7/26 23:00,32.1991,307.046,0.0164463,50.288,4.71922,191.664,0,0.738636,383.308,100.326,39.4001,1.95156,444.066,0,0,4.6946,22.129,10.3497,7.40092,27.4555,0.192589
25632,2020/7/27,2020/7/27 0:00,30.1885,305.028,0.017497,60.5416,3.38354,202.454,0,0.872978,216.527,100.335,31.0044,5.86279,463.523,0,0,4.28985,24.6154,11.5103,8.65005,30.6458,0.205509
25633,2020/7/27,2020/7/27 1:00,29.6167,304.452,0.0177939,63.7819,2.99811,202.251,0,0.975492,264.833,100.336,28.5284,4.2918,460.155,0,0,2.90961,19.0658,10.6313,7.43014,33.1885,0.179422
25634,2020/7/27,2020/7/27 2:00,29.0021,303.44,0.0179905,66.978,3.31232,192.337,0,0.705669,149.211,100.323,22.7434,2.76989,432.095,0,0,2.58155,16.0074,10.4183,6.82276,34.9971,0.158227
25635,2020/7/27,2020/7/27 3:00,28.5137,302.822,0.018015,69.1279,3.18999,187.082,0,0.685671,107.722,100.317,19.7204,2.14817,429.831,0,0,2.31871,13.5582,10.8553,6.70949,36.868,0.138693
25636,2020/7/27,2020/7/27 4:00,28.1029,302.385,0.0183059,72.0777,2.41639,188.417,0,0.631566,104.214,100.34,15.8938,1.45115,427.896,0,0,1.94867,11.5072,12.506,7.33873,38.061,0.122335
25637,2020/7/27,2020/7/27 5:00,27.7184,301.919,0.0187729,75.7294,2.08188,193.436,0,0.612999,89.4791,100.369,13.1909,0.986683,425.423,0,0,1.76606,10.9254,16.9035,9.72816,38.7683,0.118889
25638,2020/7/27,2020/7/27 6:00,27.5422,301.522,0.0193408,78.9311,2.44463,191.512,0,0.487852,63.3076,100.43,11.3343,0.677902,421.036,0,0,2.01891,11.245,20.1778,11.9892,38.955,0.125727
25639,2020/7/27,2020/7/27 7:00,28.1226,303.649,0.0200872,79.0985,3.71369,191.336,0,0.357065,320.06,100.467,48.3849,9.38806,420.028,143.712,172.688,2.01432,9.39384,15.692,9.49495,42.8743,0.138739
25640,2020/7/27,2020/7/27 8:00,29.3287,307.495,0.0195111,71.3049,3.74384,196.67,0,0.362149,603.017,100.485,112.043,22.3766,422.477,339.676,408.163,1.82255,10.0161,15.3401,9.34888,50.252,0.14706
25641,2020/7/27,2020/7/27 9:00,29.3287,307.495,0.0195111,71.3049,3.74384,196.67,0,0.362149,603.017,100.485,112.043,22.3766,422.477,339.676,408.163,2.03207,10.118,14.1361,9.35638,61.998,0.146563
25642,2020/7/27,2020/7/27 10:00,30.5243,311.357,0.0187365,63.6028,3.39474,199.953,0,0,898.842,100.486,173.829,34.344,430.267,503.527,605.052,2.22564,7.85878,10.9773,7.54628,80.4807,0.117571
25643,2020/7/27,2020/7/27 11:00,31.8958,315.243,0.0178152,55.5784,3.18264,198.765,0,0,1167.15,100.468,235.584,46.6417,434.156,664.775,798.812,1.77498,6.07735,11.8899,8.57504,98.1793,0.109612
25644,2020/7/27,2020/7/27 12:00,33.2914,318.652,0.0166044,47.544,3.1582,207.209,0,0,1480.04,100.427,291.243,57.6568,435.663,796.288,956.841,1.46243,5.4594,11.3551,8.35615,108.601,0.111279
25645,2020/7/27,2020/7/27 13:00,34.4478,321.172,0.0159128,42.4263,3.03556,228.519,0,0.0271802,1692.74,100.338,325.581,63.8959,438.198,864.25,1038.51,1.67359,4.97891,11.1055,8.29156,120.292,0.113762
25646,2020/7/27,2020/7/27 14:00,35.4412,322.562,0.0153325,38.457,3.20079,216.8,0,0.0226762,1908.18,100.263,343.713,66.6794,442.086,875.832,1052.42,1.73639,4.54402,14.1559,11.061,121.381,0.115623
25647,2020/7/27,2020/7/27 15:00,36.2626,322.481,0.0146346,34.9073,4.10358,202.908,0,0.0108753,2091.99,100.212,352.159,66.2175,447.434,820.544,985.988,2.32055,7.034,16.3188,12.793,131.943,0.184279
25648,2020/7/27,2020/7/27 16:00,36.4303,321.256,0.0157041,37.0576,5.01731,177.05,0,0.0110512,2120.18,100.154,342.017,60.9149,449.97,725.85,872.201,2.07455,11.141,13.0578,10.0787,115.412,0.19162
25649,2020/7/27,2020/7/27 17:00,35.7395,318.482,0.0169395,41.6846,5.6328,181.823,0.00423717,0.0341633,1780.84,100.167,293.075,49.2113,456.806,548.084,658.592,1.40743,18.2134,13.2481,9.31576,92.8841,0.191408
25650,2020/7/27,2020/7/27 18:00,34.9673,313.718,0.0170907,44.0956,4.29153,213.745,3.61098,1,1624.39,100.217,137.23,26.6521,480.678,122.929,147.715,1.72702,24.8726,17.9697,11.4596,71.6477,0.177713
25651,2020/7/27,2020/7/27 19:00,32.1985,310.822,0.0185457,56.7183,2.02619,71.0177,8.40062,0.929066,595.168,100.34,92.4563,18.1086,473.382,72.1108,86.6503,4.95546,31.0105,23.9999,14.8076,51.1793,0.209065
25652,2020/7/27,2020/7/27 20:00,32.5186,309.101,0.0187365,56.2243,2.40303,180.234,2.17449,0.867982,559.523,100.398,56.7928,13.8205,450.672,20.7381,24.9194,7.76646,45.1061,42.0643,25.5495,25.6471,0.252147
25653,2020/7/27,2020/7/27 21:00,32.1504,307.716,0.0188427,57.8331,2.7344,173.688,0.348907,0.490662,192.084,100.401,40.2625,8.15641,450.377,0,0,5.33703,47.6944,37.4222,24.4604,19.6254,0.27411
25654,2020/7/27,2020/7/27 22:00,31.6277,306.949,0.0191109,60.599,2.01274,200.352,0,0.806807,209.695,100.453,30.1219,5.64339,447.327,0,0,5.29081,41.329,26.0306,17.9825,13.9723,0.275117
25655,2020/7/27,2020/7/27 23:00,31.243,306.01,0.019057,61.8739,3.78923,206.659,0,0.703258,486.131,100.456,32.0688,6.25175,444.358,0,0,4.75748,41.9089,20.4604,14.6459,8.28667,0.278331
25704,2020/7/28,2020/7/28 0:00,29.698,303.856,0.0185737,66.3122,4.83236,207.702,0,0.545342,141.283,100.435,23.3453,4.74703,430.8,0,0,3.86345,33.0636,11.9004,8.35573,21.4315,0.232285
25705,2020/7/28,2020/7/28 1:00,28.9383,303.196,0.0189753,71.0436,2.87048,221.239,0,0.549839,143.319,100.485,17.4598,2.43739,424.7,0,0,3.64543,30.579,13.8523,9.11224,22.1579,0.21039
25706,2020/7/28,2020/7/28 2:00,28.4374,302.739,0.0191677,74.0401,2.2337,191.244,0,0.158389,120.004,100.499,15.4308,1.75096,425.75,0,0,4.83722,34.2313,21.3573,14.2003,16.5275,0.222538
25707,2020/7/28,2020/7/28 3:00,27.8018,302.053,0.0193819,77.9055,1.55111,182.712,0,0.214901,98.1033,100.523,12.8238,1.09707,423.665,0,0,5.19057,35.6105,31.977,21.272,13.3611,0.209626
25708,2020/7/28,2020/7/28 4:00,27.5009,301.521,0.0195351,80.0296,1.00522,214.221,0,0.365271,103.646,100.551,10.1528,0.690431,422.987,0,0,4.11248,32.3178,35.9959,22.734,14.8143,0.174073
25709,2020/7/28,2020/7/28 5:00,27.4711,301.365,0.0196703,80.7507,1.18891,221.773,0,0.68493,96.756,100.571,8.68704,0.641504,425.248,0,0,3.26082,29.3104,37.8172,22.6144,17.8379,0.155738
25710,2020/7/28,2020/7/28 6:00,27.2581,301.047,0.0198356,82.5397,1.13796,203.648,0,0.500837,102.173,100.596,7.47747,0.439261,424.044,0,0,3.81549,34.7976,46.8515,26.5433,11.896,0.171543
25711,2020/7/28,2020/7/28 7:00,27.4762,303.176,0.0200371,82.2746,0.987044,194.946,0,0.521922,203.946,100.623,29.6205,6.66258,421.662,120.396,144.671,4.09759,23.0682,34.8203,20.7047,27.202,0.155476
25712,2020/7/28,2020/7/28 8:00,28.9843,307.53,0.0199544,74.6185,2.31166,197.51,0,0.085119,617.307,100.642,95.9701,20.2297,422.715,328.002,394.136,2.23989,13.2825,19.8523,11.9283,46.1689,0.121352
25713,2020/7/28,2020/7/28 9:00,28.9843,307.53,0.0199544,74.6185,2.31166,197.51,0,0.085119,617.307,100.642,95.9701,20.2297,422.715,328.002,394.136,2.13952,11.2005,15.9394,9.91924,60.2309,0.123492
25714,2020/7/28,2020/7/28 10:00,29.8787,310.317,0.0198206,70.143,2.31031,194.968,0,0.273131,894.761,100.661,138.79,26.4008,460.876,380.814,457.596,2.20469,9.0792,14.3871,9.44764,84.1547,0.126974
25715,2020/7/28,2020/7/28 11:00,31.1377,314.797,0.018778,61.4717,1.77841,197.193,0.0211401,0.013146,1180.8,100.625,202.44,41.4972,438.707,621.951,747.352,1.99397,6.63055,14.1443,9.74978,103.729,0.124717
25716,2020/7/28,2020/7/28 12:00,32.3023,318.147,0.0182058,55.4671,1.6634,186.476,0,0.080039,1313.85,100.583,253.563,51.5194,440.956,752.597,904.34,2.07251,5.66421,15.0904,10.6667,113.553,0.135978
25717,2020/7/28,2020/7/28 13:00,33.6062,320.753,0.0173318,48.7339,2.28638,165.554,0,0,1508.84,100.525,309.25,60.5758,443.782,843.789,1013.92,1.85229,5.07457,16.6821,12.3163,117.67,0.135794
25718,2020/7/28,2020/7/28 14:00,34.6786,321.415,0.0164109,43.194,3.36732,157.152,0,0,1690.7,100.445,339.285,63.5636,449.557,828.868,995.99,1.83389,5.32812,16.9623,13.0214,126.444,0.135753
25719,2020/7/28,2020/7/28 15:00,35.4932,322.52,0.0157361,39.3835,3.04112,162.87,0,0,1826.1,100.354,334.619,64.0039,444.583,824.729,991.016,2.43689,6.66997,19.5781,15.7993,148.479,0.173599
25720,2020/7/28,2020/7/28 16:00,36.1606,322.004,0.0155964,37.4627,3.26646,153.683,0,0,2053.33,100.29,309.397,58.8639,449.859,722.815,868.554,2.36381,9.97298,18.5019,15.1415,141.097,0.195086
25721,2020/7/28,2020/7/28 17:00,35.872,318.847,0.0173307,42.3874,4.83587,182.285,0.127676,0.321118,1852.99,100.347,276.486,53.8804,457.582,552.02,663.322,2.16522,16.219,17.3693,13.6909,110.295,0.204551
25722,2020/7/28,2020/7/28 18:00,33.3735,313.942,0.0184635,52.5627,3.3352,217.988,3.73149,0.680231,859.966,100.354,164.691,29.5422,451.435,263.148,316.205,1.99949,19.239,15.6649,11.3406,93.1484,0.198306
25723,2020/7/28,2020/7/28 19:00,33.3487,311.682,0.0196623,56.1183,3.10635,211.636,0.0273647,0.185405,1016.22,100.452,105.026,18.1033,455.166,138.248,166.123,3.75025,29.8818,18.83,12.4057,72.9425,0.230035
25724,2020/7/28,2020/7/28 20:00,32.1846,308.847,0.0202124,61.9857,2.79938,229.799,0,0.305363,474.421,100.522,63.0543,6.64848,450.621,19.322,23.2178,7.71607,46.857,27.25,16.5591,51.2194,0.269794
25725,2020/7/28,2020/7/28 21:00,32.0896,307.9,0.0198608,61.2749,1.71351,261.785,0,0.317944,412.964,100.541,35.6705,2.67373,448.876,0,0,7.27699,49.3361,41.4912,25.5701,35.4582,0.285293
25726,2020/7/28,2020/7/28 22:00,32.0115,307.191,0.019327,59.8963,1.23823,137.825,0,0.268668,301.992,100.512,23.2408,2.09221,445.789,0,0,12.443,58.0755,43.0709,27.4009,27.1191,0.27246
25727,2020/7/28,2020/7/28 23:00,31.9026,306.564,0.0192182,59.9765,1.01539,263.061,0,0.760616,365.621,100.542,17.3509,1.63853,444.671,0,0,7.58747,60.9013,33.2145,25.3979,6.22617,0.424489
25776,2020/7/29,2020/7/29 0:00,30.505,304.696,0.0184869,62.8396,0.821094,143.504,0,0.426784,431.328,100.501,12.0148,1.93908,436.986,0,0,7.06479,64.0841,23.4799,16.0034,9.35786,0.339091
25777,2020/7/29,2020/7/29 1:00,29.7028,304.042,0.0178216,63.6664,1.82194,205.459,0,0.553194,193.561,100.523,13.9346,2.1854,429.781,0,0,7.4163,57.7944,24.7856,18.4313,1.95588,0.465375
25778,2020/7/29,2020/7/29 2:00,29.3632,303.445,0.0170206,62.0912,2.85654,204.959,0,0.574733,123.797,100.517,14.386,2.45284,428.335,0,0,5.31939,42.2815,16.1832,11.5097,11.0471,0.398746
25779,2020/7/29,2020/7/29 3:00,28.6994,302.822,0.0169407,64.3945,2.29655,209.327,0,0.531537,94.3418,100.517,12.9732,1.78448,425.454,0,0,4.14333,34.7323,16.9005,11.1508,16.6504,0.306186
25780,2020/7/29,2020/7/29 4:00,27.9003,302.048,0.0170836,68.2564,1.69853,206.924,0,0.450155,62.149,100.536,11.6279,1.24674,422.913,0,0,2.96911,22.6907,15.5321,9.33659,27.0524,0.17166
25781,2020/7/29,2020/7/29 5:00,27.6411,301.51,0.0172929,70.2513,1.01429,207.283,0,0.442661,82.9597,100.583,8.39577,0.835286,421.999,0,0,3.52694,28.5031,31.3457,17.4289,19.0589,0.158067
25782,2020/7/29,2020/7/29 6:00,27.3157,301.065,0.0175727,72.8846,0.678444,211.542,0,0.133266,102.095,100.627,7.01066,0.57937,418.587,0,0,3.77094,34.8975,47.8798,25.5525,12.1562,0.163864
25783,2020/7/29,2020/7/29 7:00,27.5245,302.714,0.0177722,72.7746,0.752646,246.393,0,0.0549224,204.737,100.649,23.7291,6.2547,418.986,95.77,115.08,3.15131,25.2693,29.3551,16.628,23.9854,0.150674
25784,2020/7/29,2020/7/29 8:00,28.7256,307.507,0.0180838,68.7372,1.46551,205.002,0,0.0762062,467.478,100.671,85.8592,19.6486,417.715,322.131,387.082,2.65483,14.5445,17.9001,10.7405,44.4548,0.131844
25785,2020/7/29,2020/7/29 9:00,28.7256,307.507,0.0180838,68.7372,1.46551,205.002,0,0.0762062,467.478,100.671,85.8592,19.6486,417.715,322.131,387.082,2.29525,10.719,15.053,9.6908,68.4194,0.128594
25786,2020/7/29,2020/7/29 10:00,29.8542,311.969,0.018097,64.1626,1.1035,202.402,0,0.0625049,685.95,100.694,147.992,31.3154,422.909,507.742,610.116,3.02593,8.75826,14.9753,10.5117,93.1486,0.143401
25787,2020/7/29,2020/7/29 11:00,31.3916,315.514,0.0170252,54.8911,2.18735,189.386,0,0.0434976,828.251,100.659,223.425,44.5808,429.379,662.372,795.924,3.13659,8.07455,14.4525,10.6116,114.086,0.151209
25788,2020/7/29,2020/7/29 12:00,32.5882,318.694,0.0165547,49.5777,2.28001,187.762,0,0.0375433,1038.24,100.613,278.355,54.0029,433.743,780.895,938.344,2.72816,7.2841,14.9547,11.228,123.46,0.14732
25789,2020/7/29,2020/7/29 13:00,33.5916,320.255,0.0167353,47.1111,1.70321,170.737,0,0.0253282,1323.24,100.551,274.766,53.21,444.983,749.758,900.929,2.56117,6.07351,14.6763,11.3437,133.768,0.150317
25790,2020/7/29,2020/7/29 14:00,34.4915,322.242,0.0161736,43.0768,2.24484,176.166,0,0.037053,1420.29,100.491,322.542,61.5136,444.932,849.993,1021.37,2.27631,5.94985,15.5054,12.2531,137.662,0.151596
25791,2020/7/29,2020/7/29 15:00,35.3416,322.708,0.0160569,40.5822,2.84888,166.956,0,0.01374,1584.15,100.413,335.512,61.7138,445.963,822.067,987.818,2.38881,6.5665,18.8488,15.1685,145.257,0.164251
25792,2020/7/29,2020/7/29 16:00,35.9818,322.054,0.0158241,38.4362,2.50376,164.536,0,0.0110206,1678.28,100.323,286.503,53.384,452.438,676.73,813.177,2.05216,7.03793,20.9739,17.3128,141.775,0.143122
25793,2020/7/29,2020/7/29 17:00,36.4688,320.354,0.0154575,36.457,2.65484,165.512,0,0.0860268,1705.21,100.324,232.892,43.8465,455.335,510.054,612.894,2.43778,10.8105,23.8493,19.9174,138.049,0.143129
25794,2020/7/29,2020/7/29 18:00,36.9659,318.487,0.0144998,33.1933,2.51983,207.488,0,0.0206215,1909.77,100.342,169.389,35.2971,453.176,371.66,446.596,4.13738,15.5728,26.8577,21.2979,139.704,0.183072
25795,2020/7/29,2020/7/29 19:00,36.346,314.905,0.0161246,38.3193,2.4752,282.292,0,0.0684024,1358.73,100.338,98.7237,19.2141,460.716,148.017,177.861,3.48384,36.7422,35.953,29.9834,113.082,0.218982
25796,2020/7/29,2020/7/29 20:00,35.1294,310.794,0.0160908,41.2054,5.78619,148.383,0.469499,0.497669,637.26,100.438,69.7252,18.1117,459.248,19.0544,22.8963,3.1046,56.8541,17.9609,12.9555,64.3809,0.218955
25797,2020/7/29,2020/7/29 21:00,32.2631,307.595,0.0181144,55.2796,6.09915,162.484,0.254926,0.770671,221.196,100.512,62.8078,12.4195,448.143,0,0,3.81877,40.0779,20.4473,13.4623,72.2359,0.195884
25798,2020/7/29,2020/7/29 22:00,30.613,306.626,0.0185469,62.6816,2.85661,166.371,0,0.787619,184.204,100.586,50.3719,6.65913,463.709,0,0,6.49991,50.9273,14.5748,9.491,47.2302,0.185828
25799,2020/7/29,2020/7/29 23:00,30.5316,305.897,0.0185367,62.9498,2.72643,247.273,0,0.479814,317.856,100.568,36.6668,4.83104,443.033,0,0,3.69124,46.9385,15.5526,10.2126,36.3015,0.189944
25848,2020/7/30,2020/7/30 0:00,28.615,303.538,0.0194517,74.3399,2.55577,67.1329,0,0.527911,352.015,100.534,27.5003,3.29736,435.436,0,0,3.90834,87.0781,19.5595,12.9814,1.67218,0.215985
25849,2020/7/30,2020/7/30 1:00,28.5978,303.32,0.0194151,74.2988,2.31332,72.8184,0,0.671505,296.488,100.559,22.5787,2.8391,435.627,0,0,3.63102,82.0076,18.9262,11.827,3.20563,0.204982
25850,2020/7/30,2020/7/30 2:00,28.6218,302.983,0.0188793,72.1218,3.02743,68.7859,0,0.707904,286.97,100.534,20.0501,3.14871,433.601,0,0,4.22938,72.128,23.9241,15.7714,7.28265,0.242805
25851,2020/7/30,2020/7/30 3:00,28.2178,302.591,0.018825,73.7363,2.03345,71.4428,0,0.620998,243.473,100.526,15.6119,2.17671,430.686,0,0,2.3986,44.7067,24.6595,16.0227,24.8543,0.175923
25852,2020/7/30,2020/7/30 4:00,28.2419,302.345,0.018722,73.2371,2.34859,71.8723,0,0.515209,308.525,100.545,12.9318,2.09706,429.892,0,0,1.56903,30.1915,21.0316,12.0692,35.8755,0.150875
25853,2020/7/30,2020/7/30 5:00,28.0337,302.047,0.0186902,74.0942,2.14394,59.3542,0,0.5658,251.003,100.583,10.8088,1.80657,431.074,0,0,1.04392,26.1295,40.0649,24.075,39.7641,0.123731
25854,2020/7/30,2020/7/30 6:00,28.1148,301.929,0.0185341,73.1293,2.22273,69.4021,0,0.467539,225.789,100.614,8.23624,1.73545,431.943,0,0,1.17265,30.9473,53.1343,29.4143,31.6339,0.126526
25855,2020/7/30,2020/7/30 7:00,28.4565,303.754,0.0182497,70.5134,2.15802,70.9408,0,0.529663,276.185,100.641,31.0237,9.20418,428.681,112.214,134.839,1.26996,27.3444,42.1856,23.6786,34.0591,0.124714
25856,2020/7/30,2020/7/30 8:00,29.4105,307.618,0.0179024,65.2067,1.94182,72.7196,0,0.341515,383.304,100.65,82.0691,20.3409,431.013,292.792,351.827,1.29485,20.6603,28.1662,17.904,42.5888,0.128222
25857,2020/7/30,2020/7/30 9:00,29.4105,307.618,0.0179024,65.2067,1.94182,72.7196,0,0.341515,383.304,100.65,82.0691,20.3409,431.013,292.792,351.827,2.9742,22.4482,19.2525,11.9883,47.5236,0.252976
25858,2020/7/30,2020/7/30 10:00,30.6017,311.246,0.0180408,61.0632,2.70537,116.581,0,0.659924,739.867,100.665,151.898,32.1451,436.821,460.666,553.549,2.31859,16.9824,16.2803,10.7067,71.7245,0.223215
25859,2020/7/30,2020/7/30 11:00,31.8126,315.8,0.0178748,56.1522,2.23767,102.978,0,0.567865,963.66,100.644,222.172,45.855,439.692,668.773,803.615,2.10808,14.4537,15.7253,10.8634,87.9478,0.225304
25860,2020/7/30,2020/7/30 12:00,32.8512,318.515,0.0178274,52.524,3.03568,109.283,0.000235558,0.399522,1279.51,100.587,295.203,55.8844,442.891,790.05,949.345,0.720527,8.2584,11.3743,8.0946,99.5102,0.12782
25861,2020/7/30,2020/7/30 13:00,33.697,320.512,0.0178021,49.7684,3.41127,97.4361,0,0.200033,1583.85,100.503,343.777,61.7112,448.264,851.398,1023.06,0.377903,7.53571,8.79165,6.12461,90.8755,0.0978571
25862,2020/7/30,2020/7/30 14:00,34.0343,321.08,0.0178618,48.8954,3.13084,160.14,1.07941,0.199887,1592.53,100.455,339.842,67.8769,454.019,822,987.737,0.328234,8.99096,6.40819,4.20221,76.4531,0.0940274
25863,2020/7/30,2020/7/30 15:00,34.6964,321.31,0.0173772,45.6445,2.62299,90.977,3.25135,0.13364,1720.83,100.355,307.811,63.3883,456.591,738.768,887.723,0.607026,8.12022,5.96804,3.90037,75.8981,0.0972028
25864,2020/7/30,2020/7/30 16:00,33.3219,314.732,0.0178803,51.0521,3.07827,187.51,8.51596,0.954876,1056.61,100.334,180.708,35.5325,477.37,244.713,294.053,0.417129,8.37012,6.94376,4.59411,76.9496,0.0949332
25865,2020/7/30,2020/7/30 17:00,33.8157,315.901,0.0178751,49.5492,3.32664,141.837,1.39663,0.197086,1257.08,100.382,205.376,40.3688,455.414,404.602,486.18,0.475528,12.1922,9.01187,5.77472,82.402,0.101966
25866,2020/7/30,2020/7/30 18:00,33.6907,313.203,0.0179104,50.0193,3.80764,132.468,1.11293,0.931197,1414.44,100.368,148.66,35.0552,457.648,233.518,280.602,0.758496,16.4179,13.6746,8.72578,83.2456,0.107508
25867,2020/7/30,2020/7/30 19:00,32.5347,311.482,0.0183696,55.1127,1.2289,164.89,3.48029,0.36188,924.75,100.473,86.7631,17.7813,455.328,141.466,169.99,0.635388,17.3964,19.2309,11.2547,74.0749,0.104017
25868,2020/7/30,2020/7/30 20:00,31.8329,307.764,0.0191895,60.116,4.58583,114.296,0,0.461605,501.937,100.499,66.1272,9.49796,454.105,11.1787,13.4327,0.990011,26.9773,29.879,16.5807,59.2581,0.1138
25869,2020/7/30,2020/7/30 21:00,30.4008,306.498,0.0190467,65.2353,2.19594,100.527,2.57406,0.813362,391.142,100.612,45.6221,8.18756,463.144,0,0,1.59698,36.0303,32.8729,17.8228,46.2217,0.148928
25870,2020/7/30,2020/7/30 22:00,30.6808,305.924,0.0186225,62.679,2.35572,102.509,0.583366,0.629224,415.45,100.593,31.6951,6.73103,448.513,0,0,2.15979,42.8879,30.3514,16.3483,35.0366,0.174868
25871,2020/7/30,2020/7/30 23:00,30.3629,305.494,0.01852,63.5497,1.495,76.3992,0,0.585041,370.33,100.567,23.4212,5.00724,448.754,0,0,2.48128,44.2502,30.3201,16.7583,25.1234,0.185418
25920,2020/7/31,2020/7/31 0:00,30.4828,304.634,0.0184066,62.6417,3.38828,76.9821,0,0.526942,226.481,100.485,17.6031,4.79532,443.271,0,0,1.78351,37.6124,23.8661,13.1719,26.3241,0.24673
25921,2020/7/31,2020/7/31 1:00,29.7583,303.888,0.0183434,65.2739,3.52918,55.5379,0,0.686299,322.224,100.476,17.7591,4.00965,441.038,0,0,1.0724,23.6784,20.8536,11.8992,37.8811,0.189999
25922,2020/7/31,2020/7/31 2:00,29.2859,303.314,0.0177708,65.0955,3.79829,73.9297,0,0.625913,208.542,100.454,16.7139,3.68812,438.847,0,0,0.484075,13.8064,15.6187,8.85218,51.539,0.107784
25923,2020/7/31,2020/7/31 3:00,29.4475,303.271,0.017427,63.1807,2.52439,73.7234,0,0.577087,232.426,100.422,9.22395,2.65022,437.721,0,0,0.406107,15.4584,16.7226,8.80259,51.9277,0.0974631
