SO2,NO2,PM10,PM2.5,O3,CO,temp_2m,temp_0,BS,humi,w_speed,w_dir,rain,cloud,high,press,GRTL,QRTL,CBFS,DBFS,sunFS
0.31756,-47.4424,10.09899,23.398805,10.0079,0.321376,14.6376,288.96,0.00942095,89.134,5.87241,350.803,6.18689,0.92557,246.023,101.475,33.7415,3.60686,384.101,0,0
2.034942,-74.9747,-6.30262,-8.01498,36.58965,0.201432,14.1855,288.108,0.0089975,87.8712,5.79025,5.54498,1.98858,0.902794,234.032,101.632,21.682,3.70099,377.632,5.24098,6.2977
3.77406,-81.9472,-5.45346,-3.28608,35.63697,0.231665,14.1951,288.256,0.00905401,88.3952,5.24614,6.3801,3.16978,0.91809,203.545,101.664,23.7334,3.93036,378.579,16.5841,19.9279
-0.09441,-65.1068,-6.81435,-3.26059,17.1112,0.236757,14.6333,289.508,0.00935807,88.6597,3.84961,35.8156,3.48483,0.924412,225.469,101.582,36.7618,5.64177,381.594,68.1946,81.9445
0.54977,-59.279,-3.44978,-4.75073,20.1957,0.208643,15.7219,295.572,0.0098072,86.3238,7.78646,75.3851,6.64066,0.848619,296.112,101.451,261.506,35.9603,386.301,616.1,740.322
2.15514,-76.0168,-6.3215,-14.2385,34.92687,0.3192,17.313,294.918,0.00995633,78.8316,4.59636,60.1866,0.315033,0.99993,513.911,101.345,116.674,14.8552,388.021,200.733,241.206
-1.38604,-85.1533,-17.0495,-16.3039,37.46259,0.331913,17.3721,293.675,0.0100511,79.2484,3.22888,45.8875,0.162865,0.85565,487.313,101.313,63.6325,8.80051,387.806,104.765,125.888
-2.29259,-87.203,-14.5662,-12.7193,30.99716,0.398189,17.7085,292.894,0.00978912,75.4991,3.73096,9.72339,0.103653,0.97873,474.855,101.31,42.7468,7.37963,391.13,56.4571,67.8404
-2.10607,-86.951,-6.5171,-10.2049,30.99770818,0.411372,17.9401,292.782,0.00990973,75.282,2.40878,18.7833,0.0307503,0.920823,400.419,101.312,26.2075,5.53222,391.356,44.3147,53.2497
0.13086,-93.421,-10.8335,-13.4582,31.99935834,0.415845,17.579,291.62,0.0103227,80.3214,3.48789,349.053,0,0.848802,373.714,101.346,16.6177,2.93304,390.035,4.61902,5.55034
1.14655,-95.677,-23.9577,-13.446,36.99776964,0.402651,17.3461,291.273,0.0105942,83.7509,2.88168,341.857,0,0.927688,362.559,101.405,12.4329,1.99207,394.865,0,0
-1.52612,-91.71,-28.7419,-18.6442,32.99954817,0.284334,17.0446,290.809,0.0100659,81.1877,3.47609,8.75922,0.503445,0.899958,275.636,101.433,11.1685,3.13273,391.054,0,0
-1.34518,-82.5828,-27.6339,-22.6158,26.99923146,0.271369,16.8774,290.561,0.0102813,83.8617,3.12671,351.805,0.0105247,0.966492,303.928,101.457,8.83682,2.25028,387.859,0,0
-0.37226,-73.1357,-15.9119,-18.0905,24.9672276,0.333501,16.6909,290.284,0.00964467,79.6466,4.24508,358.264,0.00891113,0.817318,374.859,101.466,9.34924,3.64863,389.816,0,0
-7.1443,-108.862,-19.8286,-25.5515,25.9999149,0.265814,16.165,289.627,0.00978042,83.562,2.71949,9.01263,0,0.956912,291.631,101.402,4.45904,1.92318,386.582,0,0
-0.28422,-85.021,-10.889,-12.8792,26.99513428,0.396082,16.1909,289.566,0.00920702,78.5131,2.85703,26.587,0,0.64769,222.603,101.382,3.30579,2.54404,386.219,0,0
-0.58636,-88.6766,-31.2498,-19.5485,28.9999712,0.349805,15.1455,287.97,0.0092214,84.2875,1.82076,321.103,0,0.632917,297.635,101.402,-4.01611,-0.793363,321.221,0,0
-1.99069,-82.0106,-26.79,-19.9227,26.99898467,0.359262,14.9972,287.488,0.00946965,87.4152,2.80097,338.421,0,0.710083,255.234,101.404,-8.13541,-1.22471,318.836,0,0
-0.51021,-76.0321,-14.9614,-14.0041,25.9194684,0.398587,15.1817,287.814,0.00890402,81.2303,3.17944,350.536,0,0.589326,371.165,101.45,-6.88067,0.714926,349.189,0,0
-0.49961,-75.8263,-18.0824,-16.5514,25.873055,0.363394,14.0796,286.739,0.00881631,86.5927,1.90649,340.764,0,0.330807,339.565,101.494,-6.07752,-0.907429,312.499,0,0
-1.07071,-73.8918,-26.0056,-20.8234,20.724233,0.292517,13.6161,286.073,0.00835904,84.7231,2.64374,356.668,0,0.402896,280.051,101.536,-8.60827,-0.868612,309.455,0,0
-3.12875,-74.9034,-43.0102,-34.261,18.00989,0.194694,13.4738,285.692,0.00803534,82.2561,3.07395,353.599,0,0.391848,289.065,101.576,-11.5979,-0.601792,308.327,0,0
-0.83406,-62.9833,-22.9512,-16.3785,3.786,0.274735,14.1131,287.966,0.00794802,77.9874,4.35213,359.236,0,0.303931,101.585,101.618,15.518,7.25033,307.734,143.38,172.29
0.89949,-63.0714,-14.969,-8.0066,-5.1377,0.315541,15.6497,292.469,0.00784978,69.5635,4.00711,7.16107,0,0.308883,353.13,101.649,86.3259,18.1845,310.405,345.389,415.029
1.35829,-45.4503,-9.3478,-13.9651,-19.0906,0.340254,17.3518,297.043,0.00776219,61.4822,3.67136,12.9106,0,0.263887,615.655,101.636,157.449,28.0096,314.474,523.595,629.166
1.74244,-31.6386,2.8727,-10.6041,-30.38,0.269384,18.9142,300.777,0.00775097,55.4159,3.86582,4.77313,0,0.295894,865.19,101.592,224.783,35.649,319.733,657.82,790.454
2.03165,-25.7767,0.4965,-12.2117,-40.777,0.289221,20.1566,303.308,0.00758643,50.0076,4.20143,0.227539,0,0.312559,1138.94,101.518,274.94,42.4172,323.602,737.072,885.685
1.53153,-28.8645,-5.5428,-11.8829,-49.406,0.2974,21.1581,305.071,0.00749677,46.293,3.99945,359.365,0,0,1387.53,101.44,292.1,45.1137,326.646,754.649,906.806
1.77757,-33.1646,-11.2281,-12.5312,-48.08,0.304905,21.8981,305.71,0.00750879,44.1878,3.87507,357.923,0,0,1530.64,101.371,284.455,43.8871,329.566,708.542,851.404
2.43985,-39.9891,-2.909,-10.4946,-33.119,0.308862,22.3108,304.905,0.00742041,42.5028,4.09727,1.77075,0,0,1564.41,101.306,253.907,39.3312,331.024,602.994,724.574
1.91344,-50.0272,6.9014,-6.7011,-21.7455,0.300015,22.7543,301.898,0.00742021,41.3019,3.71733,27.3244,0,0.333956,1649.63,101.273,143.151,22.9923,399.609,244.585,293.9
2.13791,-61.976,5.7369,-5.1542,-7.8108,0.294564,22.9178,300.517,0.00737886,40.6564,3.93025,3.84543,0,0.336439,1705.3,101.298,105.241,19.6365,392.221,190.091,228.419
1.49132,-59.7201,-7.6019,-4.0185,1.3013,0.307428,22.8115,297.897,0.00733634,40.7128,3.94595,352.511,0,0.0782688,1721.17,101.337,41.8654,7.29889,401.571,24.8751,29.8906
0.95312,-83.5554,-6.9697,-7.8817,18.3667,0.290112,22.3784,296.567,0.00750732,42.8582,4.32979,22.0416,0,0.997562,1518.41,101.405,22.8981,2.01871,400.814,0,0
-1.26507,-113.948,-1.9996,-13.5991,46.68,0.262033,21.7243,295.55,0.00778761,46.3772,5.7319,22.2803,0,0.810353,535.841,101.447,18.3035,2.03767,391.07,0,0
-4.37993,-118.006,1.3418,-4.2888,47.647061,0.260487,20.1168,293.258,0.00803196,53.0727,5.1505,21.014,0,0.341524,234.226,101.503,-0.203483,1.08017,327.848,0,0
-7.1748,-119.981,2.7655,2.8065,43.04617,0.261376,19.2322,292.197,0.00796524,55.7392,4.70668,40.6919,0,0.69447,671.276,101.513,-3.96824,0.87335,325.489,0,0
-3.8316,-90.598,13.1998,4.2364,20.0676,0.198966,17.9516,290.98,0.00707162,53.7923,2.88221,35.4364,0,0.555568,638.54,101.518,-1.56124,0.526921,316.291,0,0
10.93,-81.5366,84.4966,7.2992,10.9143,0.319577,17.4125,290.332,0.00680147,53.5931,2.93326,33.7142,0,0.414591,627.162,101.514,-2.87165,0.483878,312.359,0,0
4.7212,-105.397,81.1953,91.7671,34.14792,0.205463,16.7006,289.724,0.00695707,57.4511,1.28552,358.614,0,0.350534,645.694,101.528,-1.54957,-0.0445198,310.822,0,0
3.42976,-102.955,34.8256,22.4139,33.17518,0.298496,16.0901,289.007,0.00736328,63.3143,1.99002,348.689,0,0.319129,604.572,101.546,-2.8608,-0.00124428,307.674,0,0
-1.15183,-105.944,10.4308,18.8636,34.88339,0.177983,15.4465,288.417,0.00738042,66.245,1.27973,319.02,0,0.394276,532.025,101.58,-2.20695,-0.290875,305.971,0,0
-3.48553,-107.37,-17.9849,-7.9325,32.210899,0.14261,14.9134,287.839,0.00739921,68.8441,1.40869,332.474,0,0.257559,270.374,101.636,-2.77286,-0.370073,303.824,0,0
-4.9683,-113.998,-18.5469,-27.5347,30.9042115,0.1449,14.4952,287.284,0.0073656,70.4999,1.95809,337.594,0,0.232071,211.886,101.685,-4.47828,-0.41081,302.204,0,0
-7.0657,-121.175,-23.3353,-11.3278,28.19961,0.093428,14.0674,286.757,0.00734321,72.354,2.27655,336.812,0,0.228808,171.796,101.73,-5.71472,-0.38917,300.663,0,0
-2.6101,-108.098,-45.1975,-18.822,23.8991,0.154164,14.7807,289.117,0.00729931,68.6167,2.46328,359.131,0,0.210708,112.835,101.782,17.8933,6.24883,300.869,146.902,176.521
-0.426,-90.447,-14.0672,-15.2993,23.9107,0.17706,14.7807,289.117,0.00729931,68.6167,2.46328,359.131,0,0.210708,112.835,101.782,17.8933,6.24883,300.869,146.902,176.521
0.5964,-105.74,-11.431,-11.3555,47.3929,0.003151,16.4638,294.041,0.00680943,57.2848,2.46873,25.3826,0,0.109726,380.756,101.823,81.6829,17.2609,304.805,350.135,420.731
0.74473,-98.673,-6.2429,-12.5972,50.026,0.065717,17.7579,298.506,0.00670545,51.8147,2.34567,45.381,0,0.0347553,643.428,101.821,153.411,27.3601,309.266,528.519,635.083
0.31831,-81.6233,-16.0937,-16.9961,43.1912,0.099313,18.8853,302.039,0.00686818,49.2847,2.44434,53.7449,0,0,952.5,101.77,218.783,35.5533,313.626,663.014,796.695
-0.56767,-81.1567,-15.5279,-21.373,46.435,0.099562,19.8335,304.765,0.00695419,46.894,2.21787,63.7555,0,0,1225.41,101.702,260.598,40.843,317.771,741.812,891.381
-2.1467,-88.1342,-26.6254,-24.37,51.8894,0.093655,20.696,306.584,0.00677599,43.1873,1.82388,71.7739,0,0,1432.17,101.63,274.316,43.1199,320.716,758.958,911.985
-2.77195,-95.823,-12.99,-24.462,60.3309,0.085509,21.4685,307.496,0.00664875,40.2938,1.06661,82.5499,0,0,1583.81,101.556,256.789,41.4475,323.789,712.394,856.032
-3.93956,-107.457,-20.6244,-26.026,66.7728,0.081272,21.9524,306.206,0.00657521,38.6085,2.48923,157.004,0,0,1695.15,101.496,252.063,38.303,326.058,606.231,728.463
-4.56781,-127.148,-31.8129,-27.7157,72.9935,0.072548,22.2697,304.462,0.00652207,37.5208,2.43144,145.951,0,0.311116,1128.39,101.478,192.179,30.1829,327.444,449.483,540.111
-7.2718,-145.717,-34.9993,-31.6281,81.82466,0.141534,22.5658,302.01,0.00646486,36.498,1.79115,142.261,0,0.248545,1128.38,101.485,111.348,19.0628,329.664,256.579,308.313
-10.5086,-147.647,-35.2847,-35.4501,73.99915856,-0.063885,22.5076,298.37,0.00643537,36.4767,1.70342,130.139,0,0.531454,783.802,101.513,38.5576,6.78339,330.78,55.4764,66.6619
-12.0895,-146.074,-50.0697,-39.6573,65.519105,-0.010867,21.9306,295.972,0.00670429,39.4499,1.90863,123.401,0,0.48487,596.995,101.567,10.7031,0.891613,330.189,0,0
-12.0231,-145.313,-65.3737,-56.4733,49.9887,-0.08359,21.104,294.726,0.00667446,41.4331,0.850675,179.505,0,0.426195,419.406,101.618,5.69163,0.0631693,329.747,0,0
-5.4604,-108.46,-33.2679,-27.9586,53.9456049,-0.065,20.7825,294.108,0.00662076,41.9693,1.19894,147.161,0,0.590452,147.314,101.644,2.12575,0.0689246,328.798,0,0
-7.7535,-95.255,-18.1229,-19.9808,54.62477,0.050659,19.3756,292.804,0.00885468,61.4754,2.34657,219.97,0,0.490592,114.757,101.651,3.37832,0.254006,325.935,0,0
3.58937,-97.708,32.0233,-4.4595,49.99690007,0.200404,18.8659,292.016,0.00746068,53.5101,1.04461,63.759,0,0.715956,147.432,101.595,0.00327182,0.00318367,326.832,0,0
1.82124,-85.6395,29.0579,22.7842,46.485829,0.244517,18.8391,291.92,0.00786596,56.502,3.52309,42.5299,0,0.753965,444.068,101.572,-1.13395,0.924938,358.48,0,0
-2.68829,-90.764,-1.5781,-0.623,43.9763341,0.087718,18.1497,290.781,0.00802293,60.2716,3.79332,47.5132,0,0.868256,439.107,101.563,-8.3991,0.468862,323.998,0,0
-4.8742,-106.164,-34.7345,-31.9893,41.99999997,-0.134358,17.7643,290.532,0.00852088,65.6509,3.182,62.2319,0,0.655054,487.507,101.572,-5.15993,0.233598,323.199,0,0
-6.0766,-104.854,-43.5285,-36.3049,42,-0.195342,17.5647,291.063,0.00897897,70.1124,2.00806,77.5344,0,0.877177,104.7,101.603,4.25498,0.59334,383.515,0,0
-5.7061,-91.536,-32.1812,-30.4023,37.99999998,-0.211473,16.6198,289.798,0.00839498,69.7854,1.39215,49.0247,0,0.82017,166.28,101.657,0.348624,-0.324638,321.569,0,0
-5.9948,-98,-39.9999,-35.3639,31.99999992,-0.123755,16.1182,289.164,0.00836717,71.9281,1.77879,42.9116,0,0.575092,112.305,101.706,-1.28015,-0.307898,320.826,0,0
-6.8518,-111.89,-58.641,-49.1453,30.357463,-0.107019,15.6221,288.653,0.00828996,73.6794,1.57275,46.6313,0,0.598104,85.6299,101.758,-1.47412,-0.345505,321.36,0,0
-5.3265,-112.408,-52.1216,-31.2626,34.84775,-0.185798,16.532,291.231,0.00837429,70.1176,1.99763,46.1383,0,0.614896,78.9414,101.8,21.1962,6.44116,322.36,146.58,176.135
1.2721,-80.8992,-17.9002,-19.8758,30.7013,0.092291,16.532,291.231,0.00837429,70.1176,1.99763,46.1383,0,0.614896,78.9414,101.8,21.1962,6.44116,322.36,146.58,176.135
4.4978,-59.5225,-1.435,-12.1977,16.2479,0.270308,18.2892,296.294,0.00921835,68.814,1.96925,63.2335,0,0.737261,443.092,101.837,82.3387,16.0076,326.95,348.01,418.178
5.25706,-46.9575,-4.0047,-18.3614,6.0885,0.277799,19.3231,300.595,0.00965976,67.4161,1.90079,81.2913,0,0.426643,817.874,101.832,155.052,25.2939,331.446,525.036,630.897
4.61454,-48.7826,-13.0297,-14.8449,17.8103,0.174821,20.259,304.194,0.00932694,61.2304,1.62839,82.3214,0,0.525434,1045.88,101.77,214.139,33.6963,333.927,659.147,792.048
3.87534,-47.7916,-5.5548,-15.9641,20.4097,0.176123,21.1189,306.878,0.00910415,56.4988,1.42567,119.88,2.53E-06,0.221523,1103.34,101.682,254.955,39.3986,337.113,737.86,886.633
-0.41979,-61.6595,-15.0126,-18.9394,28.9767,0.146093,21.8031,308.148,0.00903617,53.6267,1.71785,96.7984,1.94E-05,0.262865,1257.71,101.604,280.443,42.8229,371.375,742.92,892.713
-1.82187,-71.2637,-21.958,-20.5917,31.7429,0.12618,22.6389,308.35,0.00837313,47.0664,2.25901,129.084,0,0.259257,1483.48,101.517,282.699,42.5799,343.543,711.575,855.047
-1.28603,-83.201,-15.1929,-22.8597,45.5864,0.121088,22.1436,301.255,0.00882728,51.1851,1.76038,157.899,0.00198645,0.907311,769.848,101.463,102.69,10.6886,402.917,94.2087,113.204
-3.32961,-99.273,-13.6096,-13.4922,67.8271,0.096127,22.689,302.537,0.00866534,48.5179,1.70235,103.498,2.60E-06,0.989989,1206.49,101.444,118.496,18.9361,401.177,238.226,286.259
-5.3426,-119.384,-22.5351,-20.1299,86.1006,0.070944,22.2989,299.163,0.00884235,50.7721,0.551059,180.425,0.0011189,0.957811,923.557,101.474,46.287,5.12064,404.275,26.1015,31.3643
-7.5601,-122.442,-30.4366,-29.628,81.3069,0.112791,22.5079,297.874,0.00884266,50.1188,1.59983,131.541,0.000775281,0.829389,613.016,101.509,29.1742,5.16579,349.844,52.1428,62.6562
-6.1582,-107.064,-17.4185,-19.4183,57.81849,0.164258,22.2553,297.022,0.00879719,50.6951,1.5695,107.479,0,0.966416,697.188,101.555,19.3592,1.25413,403.782,0,0
-2.37702,-78.622,17.563,13.0069,50.9772794,0.323785,21.3101,295.754,0.00936474,57.3664,3.7153,184.134,0.000192421,0.88243,354.321,101.613,25.7609,1.33116,400.208,0,0
-5.7002,-67.777,30.5654,25.33,41.967461,0.361733,20.6941,294.286,0.00969245,61.7922,3.37389,202.427,0,0.619736,307.226,101.645,7.62592,0.62778,345.823,0,0
-9.1867,-78.3501,22.7665,36.8526,59.890207,0.188835,19.832,293.332,0.00972684,65.5751,2.83436,203.431,0,0.749715,336.326,101.669,5.15528,0.438645,343.423,0,0
-14.7613,-76.8716,-23.4439,-2.0551,61.99442156,0.076735,19.1613,292.528,0.0100263,70.5453,2.45613,213.56,0,0.635039,221.135,101.597,2.6465,0.187508,335.257,0,0
-6.6085,-67.4236,-6.1482,0.4942,51.99922883,0.009822,18.62,291.978,0.0100969,73.5866,2.25035,174.222,0,0.537384,114.253,101.596,2.53031,0.078126,334.291,0,0
-1.8515,-65.897,-2.5273,8.3499,39.9999253,0.006025,18.174,291.471,0.0104036,78.0487,1.71994,178.977,0,0.53864,111.32,101.584,1.7918,-0.543306,333.662,0,0
-2.7833,-72.0537,-12.3243,6.2756,33.99793551,-0.018297,17.8631,291.07,0.0104901,80.2992,1.67261,210.68,0,0.461123,94.9518,101.567,0.695247,-0.802181,332.031,0,0
-3.63163,-72.8392,-15.4954,4.4881,35.9165833,0.06357,17.47,290.625,0.0104455,82.0503,1.49152,200.838,0,0.335625,75.786,101.578,0.0555884,-0.816652,330.271,0,0
-6.8001,-73.3922,-30.4867,-13.4729,36.9446818,0.072862,17.1176,290.177,0.0102683,82.5574,1.7043,220.998,0,0.175,165.51,101.594,-1.11627,-0.930773,327.562,0,0
-9.7295,-86.038,-70.1833,-30.8638,38.99919337,-0.059418,16.6281,289.674,0.00982926,81.6368,1.26818,218.745,0,0.218827,125.908,101.624,-1.27627,-0.633005,326.076,0,0
-7.6162,-87.829,-74.407,-39.6672,31.9968,-0.049239,16.225,289.23,0.00991149,84.5603,1.05038,237.27,0,0.227049,95.44,101.653,-1.78204,-0.599879,325.062,0,0
-5.5841,-73.2648,-62.289,-25.237,34.70215,-0.006746,16.8466,291.587,0.00955547,78.2828,1.01752,235.721,0,0.20767,91.7609,101.691,19.4117,5.25256,325.687,149.371,179.488
-2.3633,-61.3328,-30.2678,-20.2666,40.139,-0.003705,16.8466,291.587,0.00955547,78.2828,1.01752,235.721,0,0.20767,91.7609,101.691,19.4117,5.25256,325.687,149.371,179.488
1.03792,-38.9446,-18.8489,-14.788,9.6463,0.107053,18.4627,296.831,0.0102886,75.8448,1.67513,236.86,0,0.174807,416.767,101.713,84.6675,15.2146,329.126,351.453,422.315
-2.9283,-28.4891,-20.6376,-22.0177,-1.5962,0.074643,19.745,301.233,0.00960579,65.1414,1.7299,260.754,0,0.0356678,597.923,101.694,154.315,25.9629,331.967,529.387,636.126
-3.8676,-45.6448,-28.9005,-30.2185,9.4904,0.01485,21.0169,304.822,0.00878563,54.8485,1.78608,266.596,0,0.0176568,823.126,101.624,212.893,35.571,333.871,661.898,795.354
-4.6503,-40.7954,-30.204,-27.1208,-18.467,-0.021366,22.3211,307.525,0.00790234,45.3405,1.89386,286.429,0,0,1215.39,101.539,254.416,43.0381,336.403,741.648,891.184
-3.9908,-37.7872,-27.2428,-23.7686,-15.521,0.191186,23.2844,308.91,0.00741646,39.9858,2.29239,305.49,0,0,1372.51,101.456,279.658,46.6183,337.871,759.857,913.064
-2.93763,-32.6411,-17.6461,-24.4135,-22.992,0.193021,24.0957,309.665,0.00751523,38.4548,1.92158,296.768,0,0,1527.81,101.375,265.966,44.8273,341.601,713.483,857.34
-3.8426,-32.1631,-14.7238,-16.6259,-25.986,0.140094,24.7647,308.966,0.00754835,36.9977,2.19529,299.111,0,0,1628.37,101.303,238.074,40.2342,344.934,607.717,730.249
-6.6096,-42.272,-10.5171,-17.1253,-19.513,0.079771,25.4024,307.567,0.00740634,34.8565,1.97481,262.796,0,0,1833.67,101.26,179.875,32.0275,347.801,451.615,542.672
-7.2856,-54.4768,-23.4912,-20.4515,-13.593,0.017098,25.503,304.552,0.0073097,34.1878,2.54191,246.019,0,0,1787.66,101.269,116.624,21.7552,347.963,259.771,312.148
-5.2473,-59.5326,-31.2833,-30.8701,-29.124,0.22992,25.289,300.925,0.00727818,34.5113,2.44969,247.411,0,0,1130.06,101.296,40.9907,8.41225,347.628,58.7976,70.6527
-5.8497,-75.158,-25.6422,-31.7832,-23.5865,0.342431,24.9221,298.776,0.00740703,35.9599,2.47751,248.78,0,0.173679,747.494,101.34,9.73444,1.15511,347.053,0,0
-7.2206,-96.918,35.216,25.8126,45.06214,0.303633,24.3569,297.772,0.00760488,38.2778,2.43398,242.262,0,0.293529,123.693,101.381,3.15276,0.8753,346.857,0,0
-3.60986,-103.946,-18.0559,4.6959,70.629462,0.083836,21.579,295.361,0.0101834,61.2123,4.43952,190.509,0,0.226312,148.05,101.447,13.8181,0.753072,343.099,0,0
0.5978,-92.349,-29.3508,-19.1644,58.382711,0.138744,20.6711,294.277,0.010632,67.7268,3.90731,222.625,0,0.184361,104.862,101.417,8.85518,0.441066,338.723,0,0
-1.3731,-95.147,-36.2568,-23.4542,50.89385,0.123356,19.6175,292.948,0.00999223,68.0966,2.12948,213.449,0,0.206186,74.2068,101.364,2.1894,0.120513,333.289,0,0
-5.5302,-87.826,-38.3867,-30.6009,31.0667,0.182546,19.0815,292.37,0.0098548,69.5279,1.4987,229.169,0,0.230384,70.305,101.353,1.68138,-0.325326,332.438,0,0
0.0233,-45.6084,-35.1966,-32.7436,-15.7127,0.248121,18.5659,291.786,0.00985226,71.8829,0.950197,292.866,0,0.281088,172.743,101.356,0.857088,-0.368502,331.382,0,0
-1.53602,-53.1994,-43.9343,-39.1121,-1.8268,0.240583,17.8742,291.1,0.00899614,68.6608,1.5675,270.054,0,0.280822,111.214,101.347,0.927609,-0.161165,327.637,0,0
-1.82365,-93.039,-56.7568,-46.8601,28.9202,0.185392,17.3579,290.532,0.00898275,70.9399,1.00167,239.925,0,0.292296,74.4759,101.381,0.29754,-0.279816,326.545,0,0
-3.85783,-103.395,-69.896,-51.6444,27.693466,0.072493,17.1201,290.197,0.00896984,71.9884,0.187332,284.361,0,0.217467,20.5296,101.432,-0.893398,-0.205853,325.727,0,0
-7.8919,-100.816,-79.65,-65.1144,10.9760616,-0.060655,16.9225,289.897,0.00895977,72.878,0.260151,332.23,0,0.214967,20.5167,101.474,-2.14764,-0.238027,324.256,0,0
-8.4384,-106.2,-102.043,-79.002,23.01415,-0.1672,17.0033,289.82,0.00902003,73.0103,0.934768,38.87,0,0.148736,20.5245,101.515,-4.08845,-0.393651,323.494,0,0
-19.6976,-156.992,-120.369,-93.808,30.13855,-0.32514,17.9964,292.386,0.0094141,71.4286,1.89603,38.6212,0,0.125517,61.9628,101.555,15.6266,6.21454,323.34,152.105,182.774
-17.847,-182.717,-67.64,-62.462,45.58964,-0.144633,17.9964,292.386,0.0094141,71.4286,1.89603,38.6212,0,0.125517,61.9628,101.555,15.6266,6.21454,323.34,152.105,182.774
3.06614,-35.7406,11.7585,0.7243,32.512,0.338699,22.7735,305.241,0.00776749,43.2928,3.11458,78.916,0,0,859.847,101.525,216.791,40.4359,332.597,670.453,805.634
1.68202,-33.2932,11.8377,5.418,23.024,0.253419,23.7387,308.009,0.00746311,39.0879,2.79524,86.1875,0,0,1193.83,101.442,257.472,46.3259,335.313,750.246,901.516
0.07946,-36.9336,-6.224,-5.8059,10.966,0.271899,24.4931,309.77,0.00723551,36.0977,2.4216,96.2239,0,0,1361.31,101.357,272.94,48.3713,337.309,767.914,922.746
0.46359,-46.2019,-12.2445,-13.529,21.213,0.292498,25.1862,310.412,0.00708556,33.8092,2.19288,90.7311,0,0,1542.54,101.276,264.327,46.7865,339.27,721.769,867.297
-2.87561,-43.9127,-21.352,-15.9047,-10.64,0.180073,25.745,309.749,0.00701066,32.2726,2.2835,85.0842,0,0,1667.18,101.204,234.651,41.8135,341.867,615.148,739.178
-4.06133,-41.421,-11.808,-16.4053,-30.158,0.169006,26.092,308.139,0.00716428,32.2612,2.0772,102.002,0,0,1742.95,101.179,178.583,32.8354,345.593,457.111,549.277
-1.50634,-80.2679,-15.5307,-19.2068,56.1603,0.125839,26.24,305.325,0.0068849,30.7222,2.24553,149.633,0,0,1817.05,101.197,111.579,22.0825,346.097,263.851,317.05
-2.46929,-111.841,-25.6157,-24.132,74.7358,0.031072,25.9075,301.324,0.00675991,30.8139,3.11805,143.679,0,0,1484.5,101.24,42.3828,9.63754,346.122,61.1206,73.4441
-2.34189,-105.923,-32.3545,-27.9222,66.8057,0.022584,23.4801,297.736,0.00844952,44.9289,6.35642,141.773,0,0.481777,211.49,101.316,32.9825,1.65824,343.262,0,0
-1.63737,-87.2589,-37.0534,-30.5344,52.8488,0.0627,22.0635,295.91,0.00777835,45.3045,5.65543,154.705,0,0.103987,396.471,101.397,18.6652,1.46847,335.806,0,0
-1.6666,-75.1931,-31.5924,-32.9768,51.7481,0.072179,20.8593,294.569,0.0094556,59.5307,5.59461,151.392,0,0.0511831,358.731,101.456,14.8364,0.91102,333.812,0,0
-2.2277,-61.2407,-7.8694,-30.7894,38.4875,0.104394,20.2495,293.736,0.0100402,65.7529,5.31039,146.332,0,0.0362459,324.077,101.467,8.4349,0.631756,332.072,0,0
-1.57457,-42.6991,-14.9509,-26.7864,9.4422,0.147651,19.5598,292.593,0.0105018,71.8943,3.28635,141.236,0,0,597.896,101.442,-1.7561,0.144568,327.766,0,0
-2.2822,-35.9536,-30.3952,-35.249,0.1901,0.177946,19.2124,292.278,0.0107524,75.2904,2.79372,138.09,0,0,604.438,101.447,-1.02515,-0.0676278,328.78,0,0
-9.3535,-44.3409,-33.7037,-38.1839,5.4392,0.249144,18.7929,291.847,0.0109382,78.7125,2.28048,121.11,0,0,617.887,101.453,-1.16515,-0.765369,329.4,0,0
-12.9287,-57.3332,-56.6633,-48.1902,17.2414,0.084326,18.1967,291.319,0.0109405,81.8532,1.5374,107.193,0,0,589.916,101.46,-0.337758,-0.904936,329.383,0,0
-11.3051,-55.8355,-49.722,-41.6063,19.3254,0.178968,17.9562,290.987,0.0110078,83.6898,1.75083,93.9431,0,0,566.639,101.495,-1.45264,-1.06249,330.166,0,0
-6.3496,-67.8903,-22.102,-19.5506,26.7845,0.237393,17.8768,290.681,0.0110473,84.4662,3.13125,108.767,0,0.90676,405.332,101.541,-4.52307,-1.04594,329.956,0,0
-6.23224,-89.029,-31.4142,-20.1758,40.61633,0.219581,17.6237,290.388,0.0109269,84.9789,3.39684,109.201,0,0.800819,352.326,101.586,-5.63728,-0.982116,328.581,0,0
-7.0334,-95.416,-38.3203,-25.9372,45.40565,0.158119,17.3793,290.109,0.0108204,85.5507,3.01782,106.186,0,0.0497304,283.091,101.635,-5.19815,-1.24379,326.793,0,0
-9.2724,-90.995,-35.9611,-24.1796,39.7805,0.136602,17.9811,292.463,0.0106677,81.1217,3.63332,108.085,0,0.0122142,188.213,101.679,26.351,6.28651,325.699,153.533,184.489
-8.2988,-78.3012,-17.4533,-21.4282,28.0578,0.093204,17.9811,292.463,0.0106677,81.1217,3.63332,108.085,0,0.0122142,188.213,101.679,26.351,6.28651,325.699,153.533,184.489
-3.35824,-58.5138,-5.4246,-13.1492,11.6586,0.257856,19.0569,296.685,0.0104102,73.8335,3.47442,114.581,0,0.0153688,471.044,101.716,98.2575,16.8771,327.622,356.445,428.314
