SO2,NO2,PM10,PM2.5,O3,CO,temp_2m,temp_0,BS,humi,w_speed,w_dir,rain,cloud,high,press,GRTL,QRTL,CBFS,DBFS,sunFS
2.35279,-7.2714,-8.4855,-13.3475,30.5026,0.858569,24.1814,298.796,0.0104684,53.4063,7.39178,30.9944,0,0.923392,304.017,101.616,50.0009,2.26236,418.568,0,0
2.20246,-9.1792,-17.0249,-12.9806,29.5932,0.865731,23.4068,297.946,0.0100346,53.817,6.03619,23.2046,0,0.828028,372.662,101.702,40.2137,2.04592,415.147,0,0
1.42735,-11.6103,-11.997,-11.5718,29.2323,0.871903,22.5889,296.669,0.00977822,55.2814,5.14785,35.2074,0,0.779982,354.705,101.769,23.3379,1.51398,371.613,0,0
0.69779,-16.5387,-11.341,-11.2068,34.5332,0.773544,21.7704,295.721,0.00956352,56.9826,4.18764,42.4754,0,0.546362,313.946,101.791,16.912,1.28675,367.341,0,0
-0.06739,-21.8724,-11.9514,-1.9732,34.6121,0.758857,20.4684,294.013,0.00912004,59.0635,0.724531,320.752,0,0.599106,34.2998,101.76,4.78081,0.594156,363.1,0,0
-0.37711,-14.9033,-8.0174,-1.332,26.9893,0.750502,19.8563,293.453,0.00879162,59.2277,1.67194,215.315,0,0.480758,25.7475,101.754,5.42251,0.751227,360.321,0,0
1.95174,-4.6053,-11.5699,0.696,16.8083,0.679937,19.4398,292.938,0.0086446,59.8162,2.08907,250.055,0,0.570582,22.4187,101.732,4.22693,0.753068,356.255,0,0
4.00501,-0.6733,-2.4655,2.4795,13.6493,0.698156,19.4577,292.775,0.00865846,59.8338,1.95454,280.177,0,0.664169,40.8933,101.717,2.03778,0.619871,355.62,0,0
4.37263,1.2467,-14.6921,0.8601,9.6275,0.7046964,19.2801,292.498,0.00856991,59.9123,1.24479,287.125,0,0.614099,743.001,101.725,0.82048,0.301908,354.077,0,0
3.54485,-4.7775,-24.9754,-10.9341,15.8037,0.699213,19.1541,292.28,0.00844716,59.5565,1.23038,279.792,0,0.626241,734.53,101.754,-0.296933,0.259055,353.33,0,0
-0.12411,-23.6805,-48.8361,-18.9156,41.1125,0.677057,18.8394,291.952,0.00835206,60.1359,1.65219,188.441,0,0.436439,75.1827,101.809,-0.460842,0.394181,354.835,0,0
-0.6341,-23.7609,-39.9088,-14.6306,38.5534,0.769935,18.8499,292.058,0.00823675,59.2829,1.21612,243.255,0,0.359565,36.4032,101.839,0.704678,1.12947,354.576,24.2162,29.0989
4.42201,-2.4928,-16.8184,-3.3215,15.6262,0.785535,19.9562,295.731,0.0078208,52.4036,0.58277,231.685,0,0.333591,351.472,101.859,31.6454,11.569,352.231,203.988,245.117
4.40677,0.526,-3.3011,-4.5292,13.9451,0.780669,19.9562,295.731,0.0078208,52.4036,0.58277,231.685,0,0.333591,351.472,101.859,31.6454,11.569,352.231,203.988,245.117
3.66844,0.7774,-5.8346,-9.4424,15.4261,0.759313,21.451,300.112,0.00760616,46.3025,1.84038,32.108,0,0.29696,557.867,101.888,93.3863,23.2154,357.723,372.023,447.033
3.22237,-16.0549,41.9147,-0.3722,42.044,0.749915,25.5807,301.201,0.00861467,40.221,5.33685,36.8477,0,0.330485,1144.68,101.577,67.0577,14.9567,379.783,98.7635,118.677
4.4646,-4.1368,62.6063,10.2192,25.1124,0.784992,24.7323,298.798,0.00867114,42.7286,5.30809,36.5467,0,0.389071,251.312,101.627,23.3642,1.91056,377.722,0,0
4.39589,3.3675,67.6373,10.0368,12.4638,0.792734,23.9805,297.645,0.00842108,43.5421,5.39124,46.6775,0,0.43667,171.009,101.685,13.079,1.85276,374.637,0,0
-0.12671,-2.7786,58.4457,2.537,18.7152,0.762155,22.202,295.604,0.00728952,42.2551,5.88917,55.6085,0,0.550195,145.032,101.801,6.86854,1.92718,364.532,0,0
-0.85773,-6.3153,66.855,5.3415,27.4753,0.741198,21.7341,294.975,0.00697214,41.65,6.34747,48.0431,0,0.482885,678.075,101.817,2.62133,1.99194,361.035,0,0
3.28905,-0.8705,78.8265,19.7044,29.4679,0.662526,20.9733,294.097,0.0070433,44.1566,2.97138,22.6717,0,0.622236,553.012,101.763,-0.358607,1.13171,353.194,0,0
4.808,4.9302,82.7556,25.0906,19.4593,0.677149,20.6972,293.706,0.00702275,44.8127,2.7461,33.5328,0,0.653186,493.151,101.754,-1.71368,0.988188,352.792,0,0
5.96433,8.0582,82.9066,26.6957,13.109,0.684098,20.3504,293.395,0.00696485,45.4432,2.25056,49.4724,0,0.783815,481.451,101.745,-1.27688,0.820515,353.855,0,0
9.09477,7.4906,78.364,29.705,15.3447,0.693247,20.4137,293.919,0.00687269,44.6627,2.33086,83.2792,0,0.832573,84.4496,101.752,4.40787,1.43936,398.976,0,0
9.04745,13.9355,38.268,28.1892,15.855,0.697128,20.313,293.834,0.00678844,44.4161,2.07848,81.6344,0,0.78186,87.9399,101.783,4.49396,1.39175,398.432,0,0
6.81095,10.9894,27.5595,21.0346,24.0844,0.694484,20.0948,293.634,0.00670499,44.5075,2.01804,94.2167,0,0.787923,74.8329,101.816,4.72177,1.37527,397.375,0,0
5.45016,4.1207,20.136,17.0311,33.0129,0.685834,19.9258,293.446,0.00664138,44.5815,2.02439,84.2362,0,0.807562,74.9654,101.843,4.49121,1.36212,396.513,0,0
8.08823,-5.4834,14.8346,14.6438,42.3297,0.673994,19.7393,293.334,0.0065525,44.5299,2.13808,93.9693,0,0.785141,74.9683,101.868,5.40587,3.41427,396.043,9.32376,11.2037
6.18182,4.0963,22.1123,14.949,36.4494,0.775682,20.2774,295.255,0.00669052,43.9257,2.075,53.7849,0,0.757709,354.643,101.895,26.2075,11.141,396.317,104.404,125.454
5.56775,10.6652,31.1043,18.6056,22.8377,0.780605,20.2774,295.255,0.00669052,43.9257,2.075,53.7849,0,0.757709,354.643,101.895,26.2075,11.141,396.317,104.404,125.454
3.65415,12.5895,31.8988,18.4359,19.7408,0.677871,21.3894,298.562,0.00695619,42.5249,3.59533,41.7399,0,0.757657,527.262,101.914,88.4295,23.3264,398.085,282.969,340.023
3.45058,-7.6507,4.6193,1.8043,56.6271,0.635998,25.7185,305.498,0.00849022,39.2663,3.22651,52.457,0,0.496425,1410.91,101.497,148.169,26.1819,374.041,313.944,377.244
3.6278,-22.7512,-18.9906,-14.1218,74.441,0.703606,25.4162,302.202,0.00849288,40.0455,3.49459,47.7661,0,0.501654,1141.37,101.53,77.3361,14.5523,376.537,117.946,141.726
1.93794,-30.6762,-39.1959,-23.6608,79.0448,0.66431,24.9007,299.495,0.00834685,40.6733,3.04488,33.8322,0,0.53095,563.466,101.572,25.0496,1.56389,374.636,0,0
0.73619,-36.4349,-57.483,-40.4255,87.9522,0.617574,24.4741,298.454,0.008292,41.5256,3.04826,25.877,0,0.571419,176.824,101.612,13.6069,1.4822,375.88,0,0
1.18844,-28.5646,-50.038,-34.6121,77.414,0.607971,24.0884,297.699,0.00840591,43.1518,3.32417,30.5125,0,0.521605,140.467,101.649,7.77387,1.43073,375.108,0,0
3.10671,-4.2899,-3.4096,-0.8274,53.1613,0.681707,23.747,297.254,0.0082717,43.4067,2.86068,35.7541,0,0.524988,95.9118,101.684,5.25593,1.36864,381.551,0,0
4.70258,8.9501,22.8216,17.9581,39.8358,0.747291,23.1174,296.469,0.008213,44.8595,4.13619,48.1666,0,0.495862,105.009,101.69,4.00053,1.50752,374.463,0,0
5.18125,-3.1295,4.7305,11.8919,59.4961,0.736359,22.5624,296.295,0.00914627,51.7111,3.00471,52.7756,0,0.85915,147.094,101.607,9.25218,1.4316,411.337,0,0
6.32457,-0.0618,11.4566,16.4361,51.4076,0.749275,22.4095,296.13,0.00896044,51.1635,2.97525,45.652,0,0.850948,157.919,101.619,8.97277,1.43744,410.191,0,0
5.25233,1.5417,13.2878,18.021,41.2446,0.656188,22.1093,295.819,0.00875369,50.9498,3.09805,40.8644,0,0.791189,132.47,101.618,9.08594,1.45591,408.374,0,0
6.55942,3.0749,13.9066,18.32,34.9739,0.665844,22.0023,295.654,0.00863771,50.6223,3.11674,36.4123,0,0.840773,111.593,101.623,8.12774,1.46673,408.901,0,0
6.53189,1.3309,6.8612,14.8535,32.4316,0.668972,21.8713,295.471,0.00854974,50.5457,2.50842,40.2243,0,0.88506,119.598,101.656,6.06867,1.35929,407.954,0,0
5.33185,-7.5408,-9.0954,7.8673,39.5653,0.660884,21.5526,295.053,0.00843147,50.8981,1.24345,59.2726,0,0.87749,167.349,101.702,4.23292,1.08744,406.098,0,0
8.18446,-7.6235,-22.1207,2.5912,38.1281,0.754792,20.7382,293.968,0.00822252,52.3286,1.66722,102.248,0,0.693851,53.1864,101.751,0.964423,0.583891,362.411,0,0
13.1274,8.3994,-8.7733,6.3508,24.7424,0.852883,20.334,293.636,0.00792282,51.7754,1.76616,88.9227,0,0.549348,243.986,101.796,1.84013,2.78671,358.165,27.3464,32.8602
15.54881,35.9831,21.3266,20.1927,-1.3744,0.966341,21.3871,297.255,0.00800089,48.8776,2.15181,54.2683,0,0.390398,366.1,101.831,42.2709,14.5452,358.566,210.174,252.55
14.95424,28.6179,27.8422,22.3008,5.0663,0.872887,21.3871,297.255,0.00800089,48.8776,2.15181,54.2683,0,0.390398,366.1,101.831,42.2709,14.5452,358.566,210.174,252.55
13.10813,22.8554,29.455,20.5113,14.722,0.773174,22.6953,301.461,0.00837616,47.0717,2.38676,60.5764,0,0.212901,745.675,101.847,105.677,25.2369,362.121,392.483,471.619
14.23728,17.828,35.2687,23.5381,24.429,0.7723,23.6509,305.389,0.00869266,45.9552,1.73543,52.0142,0,0.173599,995.52,101.814,160.694,33.1736,365.772,540.271,649.204
12.39659,13.35104,32.5671,22.9488,32.9865,0.673969,24.4495,307.627,0.00902168,45.3123,2.9029,76.0692,0,0.170083,1127.81,101.747,230.401,41.0912,369.13,642.704,772.291
11.44414,10.09568,32.0283,23.183,40.176,0.673263,25.1289,309.438,0.00925534,44.5002,2.82208,80.5336,0,0.230081,1149.85,101.67,258.72,44.3827,372.079,689.039,827.967
9.45771,6.8867,29.0263,22.1956,42.192,0.671041,25.9344,310.592,0.00951888,43.4717,2.6037,83.2815,0,0.204782,1252.76,101.589,260.838,44.3786,376.156,675.273,811.426
8.3155,4.1962,23.4054,19.1504,42.012,0.665492,26.6789,310.687,0.00968371,42.1759,2.52244,84.4089,0,0.164863,1346.9,101.513,240.367,41.1879,379.706,602.843,724.393
8.26085,0.3793,17.6903,17.4942,45.056,0.563605,27.2597,309.726,0.00983021,41.2616,2.44619,79.8866,0,0.104401,1464.76,101.449,197.487,34.6484,382.781,477.806,574.144
8.02813,-5.2904,6.0376,9.6033,56.2372,0.656878,27.5012,307.601,0.00994978,41.1342,2.47583,72.1332,0,0.096282,1529.02,101.437,139.1,25.2699,384.724,311.508,374.316
6.36156,-8.2333,-15.562,-4.6355,57.5557,0.73604,27.2964,304.375,0.0100192,41.9715,2.63549,65.6898,0,0.0937199,1308.49,101.479,72.2961,13.7654,384.52,123.113,147.936
5.46648,-23.2665,-61.923,-30.2564,66.7452,0.808103,26.7912,301.471,0.00998071,43.1758,2.35576,49.2957,0,0.123729,795.123,101.537,22.6421,1.34532,383,0,0
4.32101,-15.0938,-55.779,-25.1558,37.2725,1.203299,26.2072,300.245,0.0100142,44.9618,2.01764,34.9438,0,0.181718,348.973,101.598,10.7917,1.13948,382.286,0,0
4.81494,-16.3951,-51.607,-14.308,35.0511,1.024308,25.8733,299.498,0.010049,46.0983,2.13227,14.548,0,0.246009,112.246,101.652,5.63556,1.03956,382.081,0,0
3.36953,-27.006,-38.9909,-4.7019,47.7878,0.824636,25.5226,298.958,0.010099,47.3796,1.48268,23.3936,0,0.27192,157.454,101.693,3.39708,0.613904,382.387,0,0
3.21307,-26.8483,-27.492,-8.284,49.051,0.699428,25.0869,298.419,0.0101691,49.0329,0.786084,116.423,0,0.224256,112.236,101.689,2.16734,0.246231,381.481,0,0
1.69987,-18.4871,-49.639,-23.7906,58.744,0.73723,23.8667,296.941,0.00979571,50.991,0.522735,60.4419,0,0.359784,190.439,101.637,-0.90753,0.164352,375.923,0,0
3.52487,-16.7102,-54.071,-21.2496,66.5892,0.656656,23.5437,296.622,0.00980529,52.0969,1.0035,139.029,0,0.42376,194.711,101.636,-0.854921,0.24295,380.06,0,0
2.37084,-21.0422,-56.239,-22.2421,70.54345,0.59839,21.3423,294.754,0.0101158,61.8664,1.01332,175.615,0,0.577477,87.7087,101.656,3.15648,0.196172,365.506,0,0
-4.3072,-36.283,-82.66,-41.7016,72.9229051,0.290523,21.1902,294.457,0.0101649,62.782,1.146,310.149,0,0.396438,27.5696,101.665,1.40912,0.151111,363.94,0,0
-4.9056,-26.9026,-92.558,-45.0601,53.9310328,0.351271,21.0365,294.179,0.0101117,63.0898,0.761356,242.928,0,0.415794,20.792,101.69,-0.086466,0.0789409,362.735,0,0
0.91347,-20.6645,-59.749,-18.0975,48.80757,0.543029,20.8648,293.918,0.00978385,61.7486,0.3929,98.7468,0,0.471708,20.7739,101.733,-1.17454,0.0617757,361.477,0,0
3.81278,-20.8578,-97.747,-30.5528,48.58644,0.593449,20.8789,293.805,0.00914917,57.7185,1.05869,79.5104,0,0.432561,20.7529,101.781,-2.71312,0.137814,360.944,0,0
3.82904,-8.2325,-133.108,-45.417,34.91909,0.662227,20.8304,293.871,0.00896162,56.7378,1.00087,67.0731,0,0.379519,20.7355,101.827,-1.33156,0.605828,359.6,25.6128,30.777
5.25775,39.222,-13.454,5.4579,-15.7166,0.91997,22.1698,297.617,0.0090643,52.6794,0.50498,107.322,0,0.224825,145.152,101.854,27.5103,11.2602,360.245,207.421,249.242
9.32367,52.9088,37.3724,25.8608,-32.6226,0.967391,22.1698,297.617,0.0090643,52.6794,0.50498,107.322,0,0.224825,145.152,101.854,27.5103,11.2602,360.245,207.421,249.242
8.95286,49.2857,33.2113,19.8935,-27.3977,0.867707,24.268,302.956,0.00942309,47.9341,1.24407,64.6238,0,0.0450212,661.874,101.87,83.236,23.0363,365.531,389.457,467.982
9.58707,35.715,13.9542,4.6402,3.2408,0.756479,25.7192,306.157,0.00967885,44.9146,3.15549,44.6266,0,0.0327845,885.024,101.833,162.036,35.3419,371.544,539.12,647.821
8.85637,25.2313,13.0062,4.288,27.8271,0.657785,26.7767,308.719,0.00999811,43.3827,3.86281,36.511,0,0.0260526,1020.79,101.745,222.35,43.2001,376.009,641.652,771.026
7.47768,13.1121,15.5373,11.0156,33.3196,0.567866,27.6884,310.564,0.0101514,41.569,4.06039,34.7425,0,0.01743,1183.76,101.644,255.951,47.3957,380.211,688.022,826.745
6.92611,6.1427,11.3557,13.0134,23.5104,0.574709,28.5506,311.455,0.00993979,38.539,4.33719,33.2211,0,0.0113099,1341.39,101.544,265.424,48.6149,382.97,674.825,810.888
6.20517,4.1931,12.7457,14.4063,27.4556,0.58293,29.1909,311.259,0.00965818,35.9571,4.65842,34.9233,0,0,1360.64,101.454,248.594,46.1159,383.797,603.136,724.744
5.86416,1.3331,11.8376,14.468,27.3702,0.578666,29.5041,310.191,0.00970906,35.4251,4.55368,32.2505,0,0,1376.48,101.377,202.771,39.0245,385.356,477.932,574.295
3.65506,-7.8376,-2.2249,4.6908,36.9701,0.651631,29.474,308.099,0.00994826,36.3614,4.43653,31.793,0,0,1333.55,101.366,139.483,28.6617,386.932,311.044,373.759
5.19749,-29.3816,-15.4407,-5.244,80.7888,0.63667,28.8922,305.023,0.0103992,39.4224,4.03743,43.9124,0,0,962.217,101.413,66.8367,15.2801,387.695,121.981,146.576
1.95999,-9.8825,-6.6404,0.0609,58.8129,0.774186,27.8077,302.046,0.0111491,45.2359,3.32739,39.5917,0,0.0572797,273.6,101.47,19.329,1.3457,387.349,0,0
-3.4317,-10.2201,-13.9492,-5.807,60.0917,0.907546,27.2741,300.867,0.0111061,46.6148,4.03727,30.1172,0,0.119405,126.795,101.533,8.67077,1.36803,386.267,0,0
-1.4891,-4.8221,-14.0986,-3.2202,53.3005,0.823299,26.3325,299.791,0.0107131,47.7329,3.91182,349.011,0,0.145207,220.854,101.617,5.83206,1.31743,383.722,0,0
-0.0834,-4.7453,-1.9852,3.8997,51.4835,0.748715,25.1469,298.605,0.00973511,46.7612,3.20559,3.2168,0,0.112095,154.288,101.684,4.93447,1.23081,377.497,0,0
0.6007,-8.2626,2.9112,7.6028,53.3449,0.739158,24.5217,297.906,0.00999701,49.9492,1.69322,154.504,0,0.0407905,403.061,101.682,2.80286,0.619647,372.862,0,0
5.02391,-11.774,-9.6614,2.3051,64.765,0.75196,22.8554,296.135,0.00971474,53.9172,1.1515,94.3092,0,0.0407359,29.9888,101.622,1.55785,0.267545,366.164,0,0
5.96223,-3.1042,6.4489,13.7685,59.7967,0.677439,22.2806,295.506,0.00958208,55.1718,1.43655,119.208,0,0.0331747,103.288,101.631,0.913221,0.303931,362.197,0,0
4.10366,-0.2329,14.0403,19.2896,55.8424,0.688239,21.7596,294.936,0.00941275,56.0386,1.34207,116.712,0,0.019616,496.18,101.641,0.317496,0.24346,359.565,0,0
3.88231,-2.4749,15.4722,21.2935,58.9179,0.693567,21.4346,294.544,0.0092071,55.9721,1.55084,127.093,0,0.0258588,498.342,101.648,-0.489906,0.292072,359.989,0,0
4.40556,-8.7194,6.3559,16.3102,66.0883,0.692897,20.8269,293.952,0.00910503,57.583,1.27602,127.97,0,0.0374005,61.5918,101.696,-0.296694,0.211369,357.586,0,0
3.56036,-12.4204,-9.8262,7.651,70.8919,0.691168,20.3581,293.441,0.00896135,58.4486,1.06615,112.54,0,0.036148,483.592,101.758,-0.818977,0.154625,354.48,0,0
1.84513,-20.4052,-23.1439,1.4656,77.7236,0.68228,20.1191,293.121,0.00877162,58.1331,1.13384,105.128,0,0.0372471,472.989,101.814,-1.80061,0.153533,353.182,0,0
0.42805,-20.6725,-21.744,2.5298,77.2925,0.673349,19.9708,293.082,0.00860925,57.6354,1.29144,132.17,0,0.0383882,453.43,101.864,-0.471883,0.801943,350.237,24.7673,29.761
0.66611,-8.1086,1.4693,11.8621,61.5664,0.683186,21.1136,296.778,0.00852076,53.0169,0.142805,75.7162,0,0.0493334,318.381,101.909,30.2162,11.0919,351.794,207.202,248.979
1.91262,4.749,22.2377,22.64,40.814,0.697236,21.1136,296.778,0.00852076,53.0169,0.142805,75.7162,0,0.0493334,318.381,101.909,30.2162,11.0919,351.794,207.202,248.979
3.21042,6.15263,23.2184,21.8234,29.7558,0.699846,22.9514,301.332,0.00872534,48.2859,2.44237,28.5463,0,0.0492714,504.092,101.941,97.4428,24.0025,356.231,389.739,468.321
3.79961,8.2924,22.2316,19.2658,22.5349,0.696714,24.8059,304.785,0.00900024,44.2711,4.14356,15.1135,0,0.054463,686.518,101.908,173.341,35.9579,363.259,539.76,648.59
2.91556,6.86215,17.1521,16.0797,15.1949,0.68715,26.1742,307.472,0.00911942,41.1293,4.87205,17.1454,0,0.0670455,873.251,101.837,231.769,44.1558,368.449,640.231,769.319
4.05903,7.54175,12.9099,14.8819,13.1328,0.585021,27.2949,309.152,0.00934549,39.2567,5.65816,19.5571,0,0.0368053,1013.1,101.738,272.527,49.1661,373.68,686.551,824.978
3.91053,3.9233,5.0651,9.7903,11.8189,0.57704,28.0845,310.097,0.0100002,39.9516,5.691,20.782,0,0.0243389,1164.65,101.641,278.475,48.8946,379.116,672.172,807.7
3.60237,0.3319,-0.2136,2.9798,11.3745,0.574788,28.7861,309.999,0.00994602,38.0096,6.12572,35.3486,0,0.0188111,1184.7,101.558,262.346,46.515,382.72,599.867,720.817
3.40545,-2.8402,0.328,1.0148,13.56,0.574056,28.9096,308.75,0.00997991,37.8213,6.33238,36.7244,0,0.0191583,1155.84,101.489,218.751,39.8222,384.116,474.823,570.56
2.96472,-11.1098,-1.602,-2.8203,32.5466,0.567819,28.6594,306.664,0.0101491,39.06,6.07909,36.9707,0,0.0295493,998.962,101.479,150.395,29.3233,384.865,308.382,370.56
0.11805,-1.4833,-27.3941,-24.5018,34.5951,0.764227,26.0013,299.585,0.0100144,45.5757,5.04769,37.0733,0,0.275564,190.177,101.659,10.3195,1.54479,379.629,0,0
0.01742,-3.3725,-23.2273,-20.8635,36.0529,0.766191,24.7401,298.325,0.00969332,47.8009,1.08556,62.6609,0,0.222608,222.708,101.748,5.18929,0.538362,373.772,0,0
0.44522,-6.6824,-10.3721,-13.1383,47.7704,0.672359,24.1963,297.647,0.00936529,47.8332,2.19825,102.742,0,0.177716,29.8665,101.821,3.6037,0.873012,369.898,0,0
1.4489,-6.3304,3.306,-4.1245,50.303,0.67699,23.54,296.936,0.00914534,48.6987,1.94531,143.617,0,0.166307,86.149,101.832,2.94868,0.758557,369.133,0,0
4.45365,-10.9308,20.4254,13.739,64.7325,0.572549,22.6768,295.874,0.0088631,49.8023,0.659502,121.24,0,0.21504,716.023,101.719,0.563251,0.231519,368.973,0,0
4.86035,-4.5485,25.6541,16.3647,58.7807,0.583157,21.7678,294.995,0.00859713,51.2083,0.842136,224.092,0,0.343862,20.8023,101.742,0.931894,0.22916,362.033,0,0
5.90598,-2.4352,33.2034,19.8884,54.1891,0.591139,21.6076,294.702,0.00853486,51.3535,1.64537,248.419,0,0.367696,27.8895,101.726,-0.673735,0.378139,361.565,0,0
5.88974,-2.8687,38.2624,24.713,52.9033,0.5935,21.1455,294.198,0.00851303,52.7676,0.847478,262.849,0,0.291387,20.7612,101.734,-1.17395,0.175608,358.349,0,0
5.53633,-0.8751,41.1818,26.0873,48.6622,0.598782,20.9025,293.876,0.00839502,52.8665,1.63163,235.686,0,0.286185,62.196,101.755,-2.1367,0.308566,358.418,0,0
3.58589,-3.1613,25.9849,16.2439,49.2216,0.598985,20.7612,293.642,0.00840743,53.4511,0.813094,225.365,0,0.287337,20.7378,101.797,-3.26638,0.12168,354.581,0,0
1.15259,-11.9513,9.6596,9.5267,60.1316,0.591191,20.5182,293.358,0.00830932,53.6827,0.68333,254.11,0,0.264438,20.7182,101.839,-3.76902,0.101983,354.642,0,0
-1.9916,-22.8627,-7.9307,2.2311,70.0081,0.57366,20.2542,293.2,0.00820607,53.9534,1.27857,238.228,0,0.263622,21.9193,101.889,-2.48583,0.675223,351.736,21.4298,25.7507
2.70588,-7.9848,7.1508,6.3008,54.3738,0.583202,21.5195,296.626,0.00824268,49.9761,0.33567,317.418,0,0.316854,174.084,101.924,23.5292,10.4781,352.157,198.162,238.116
3.91108,4.5456,27.6144,17.1239,39.6606,0.589237,21.5195,296.626,0.00824268,49.9761,0.33567,317.418,0,0.316854,174.084,101.924,23.5292,10.4781,352.157,198.162,238.116
3.10367,7.366,19.9801,7.4332,34.6667,0.571988,23.1198,301.934,0.00797497,43.6681,0.664846,80.8411,0,0.29704,458.64,101.952,78.7805,21.9544,355.557,381.809,458.791
3.82998,6.6053,20.7383,6.5577,34.8379,0.564259,24.7209,305.324,0.00795042,39.331,2.62637,29.3271,0,0.327004,720.846,101.942,153.538,34.3707,360.125,534.339,642.075
4.65724,7.844,25.8205,9.0578,38.6754,0.564208,26.4366,307.505,0.00770551,34.2038,5.04876,28.6577,0,0.281283,932.871,101.888,229.365,45.8797,365.411,637.959,766.589
4.74152,4.3771,26.8734,10.1382,40.54,0.557546,27.2585,308.944,0.00755101,31.8149,5.72677,39.1384,0,0.254007,1042.17,101.812,268.859,50.912,368.645,685.073,823.202
4.43348,4.6317,18.2717,6.6072,38.7602,0.451861,27.802,309.377,0.00754952,30.7247,6.41269,43.0471,0,0.222403,1130.86,101.733,284.618,51.9167,371.841,669.178,804.102
5.98187,-1.536,16.8945,4.3964,60.685,0.44999,28.1461,307.691,0.00766057,30.4779,6.7353,39.162,0,0.284064,1035.13,101.61,217.908,41.447,375.95,466.438,560.484
5.74746,-8.3618,12.8105,0.6638,74.3625,0.43692,27.9413,305.673,0.00740899,29.8536,6.2923,38.7045,0,0.40497,969.78,101.606,145.248,31.259,373.23,303.3,364.453
4.47671,-10.613,11.4121,0.2474,78.0962,0.521008,27.2392,302.607,0.0072915,30.706,6.27304,33.2295,0,0.530519,633.963,101.645,67.1215,18.3721,369.907,115.714,139.045
5.85114,2.9207,20.1326,5.0033,61.0363,0.75597,26.2687,299.975,0.00674756,30.2083,4.95444,40.4422,0,0.584017,171.849,101.694,13.0917,1.89054,365.031,0,0
3.50103,-5.5836,7.3327,-5.1602,66.0113,0.518377,25.4247,298.757,0.00651661,30.7846,3.11093,67.9924,0,0.637171,122.078,101.767,2.77555,1.39457,360.716,0,0
1.40707,-5.4382,-0.9734,-7.6114,64.5963,0.527967,24.5038,297.569,0.00571455,28.626,3.63777,57.3593,0,0.60185,824.215,101.824,-1.42213,1.48024,354.577,0,0
2.75605,-0.1891,15.2976,1.8421,59.2932,0.45957,23.5978,296.551,0.00601084,31.9054,3.45339,55.284,0,0.589427,770.698,101.879,-3.03769,1.28946,350.446,0,0
4.02386,-1.8418,26.7173,6.8312,61.1025,0.573761,22.7344,295.796,0.00602369,33.7901,2.68624,157.123,0,0.537585,832.199,101.914,-1.06092,1.00132,346.811,0,0
4.52286,-0.7805,41.4017,16.5934,65.9237,0.579554,21.3891,293.756,0.00542548,33.148,2.62036,213.908,0,0.175001,38.3226,101.855,-9.50196,0.571776,325.106,0,0
7.10385,-0.1983,36.7585,15.6996,61.0829,0.485693,20.7946,293.417,0.00497398,31.566,1.28686,198.453,0,0.240818,20.6658,101.833,-6.40477,0.25402,325.634,0,0
6.43559,-2.2778,31.2099,13.8136,64.8398,0.48733,19.9446,292.647,0.00497639,33.3585,1.14641,170.587,0,0.29263,20.601,101.826,-5.45114,0.234456,325.295,0,0
5.34096,-0.2581,27.7138,12.6896,58.1264,0.390585,19.3578,292.01,0.00528699,36.8202,1.41522,233.513,0,0.2586,69.3939,101.845,-6.07652,0.248693,324.865,0,0
5.53474,-0.7874,23.3393,9.5891,56.2408,0.39066,18.7665,291.473,0.00506101,36.6427,0.945966,203.599,0,0.260243,61.763,101.89,-5.4267,0.168289,323.275,0,0
6.1454,-2.8575,14.6117,4.2605,61.1634,0.391364,18.4891,291.156,0.00481577,35.517,0.864594,201.091,0,0.364562,20.4972,101.931,-5.9144,0.150913,322.95,0,0
3.75661,-16.7158,0.8903,-3.0573,78.0401,0.380839,18.3119,290.917,0.0046918,35.0179,1.00639,220.222,0,0.22108,61.6899,101.968,-6.67995,0.153248,321.992,0,0
1.11752,-23.4918,-4.2084,-5.1567,85.2606,0.36404,18.1414,290.733,0.00435403,32.8719,1.36668,209.112,0,0.160397,20.4458,102.003,-6.85756,0.813881,320.51,22.3775,26.8894
2.60085,-18.2957,3.8512,-2.0522,74.0644,0.461843,19.4817,294.109,0.00445622,30.8443,1.96288,199.296,0,0.104702,68.9409,102.033,19.7624,13.2545,320.353,206.552,248.198
6.28788,-8.6509,16.8109,1.8215,57.5037,0.477361,19.4817,294.109,0.00445622,30.8443,1.96288,199.296,0,0.104702,68.9409,102.033,19.7624,13.2545,320.353,206.552,248.198
6.61598,0.4334,23.5977,2.5491,47.4901,0.377429,21.4635,299.832,0.00437232,26.6384,0.300175,347.762,0,0.0543201,457.361,102.049,69.7054,22.6254,324.855,391.799,470.796
4.32185,-24.0359,6.8222,-12.9038,85.5044,0.383017,25.6891,303.666,0.00572148,26.552,5.47573,39.9984,0,0,887.644,101.652,140.418,29.1971,339.681,313.751,377.012
5.30998,-20.067,14.1533,-9.4333,89.0523,0.489466,25.0435,300.493,0.00594247,28.733,5.35619,36.7057,0,0,553.826,101.694,62.2387,16.4183,339.404,121.399,145.877
6.42562,4.5594,36.2944,5.3733,59.5208,0.672007,24.08,297.644,0.00586828,30.1693,4.56505,33.4041,0,0.0375768,105.348,101.742,9.09017,1.51693,337.635,0,0
